gene,mean_expr_AKI,mean_expr_reference,diff_mean_expr,pct_expr_AKI,pct_expr_reference,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
ECHDC3,0.17676395598016564,,,0.1470691119884064,,,,,0.0001197634186907,,UP_in_reference
ECHS1,0.8525081941783003,,,0.492279246414472,,,,,0.0003507929208867,,UP_in_reference
ECI1,0.5162250160193843,,,0.36215081705062213,,,,,0.0001704810663917,,UP_in_reference
ECI2,0.32055297805837496,,,0.24736394982759483,,,,,0.00026137937019,,UP_in_reference
EDF1,1.7236739187795853,,,0.8050572185298086,,,,,0.0003539000563617,,UP_in_reference
EEF1A1,3.8811823620985275,,,0.9920043975813303,,,,,0.0008371879227642,,UP_in_reference
EEF1B2,1.7484689761791903,,,0.7883164259657188,,,,,0.0004228668091637,,UP_in_reference
EEF1D,1.8065208785644833,,,0.8275448503323172,,,,,0.0004135428221649,,UP_in_reference
EEF1E1,0.4102640201006921,,,0.3119284393583529,,,,,0.0001420369541194,,UP_in_reference
EEF1G,0.10603899965768263,,,0.06331517665284093,,,,,0.0055112139511256,,UP_in_reference
EEF2,1.117895562233516,,,0.6366498425865774,,,,,0.0003125930444036,,UP_in_reference
EFCAB14,0.29411457518734313,,,0.22922392684023787,,,,,0.0001500692983802,,UP_in_reference
EFHD1,0.35531560690882436,,,0.25111188846134624,,,,,0.0003591687785158,,UP_in_reference
EFHD2,0.38374592582456335,,,0.23731947428914096,,,,,0.0002465327502898,,UP_in_reference
EFR3A,0.21967400299324308,,,0.17990105442006896,,,,,0.0001022002132772,,UP_in_reference
EGFL7,0.173953374880993,,,0.0972465144170706,,,,,0.0002869579701573,,UP_in_reference
EGR1,0.19394616507015278,,,0.1389235920243866,,,,,0.0043873630316801,,UP_in_reference
EI24,0.304055991527973,,,0.250512218279946,,,,,0.0001203746002506,,UP_in_reference
EID1,0.8115301675549116,,,0.5093698465843786,,,,,0.0003879262676543,,UP_in_reference
EIF1,2.61223951265942,,,0.9371845484983259,,,,,0.0019140063637642,,UP_in_reference
EIF1AX,0.4893394840554806,,,0.3571035930238369,,,,,0.0004608133422206,,UP_in_reference
EIF1B,0.588458120585262,,,0.4084753385637899,,,,,0.0002258297641012,,UP_in_reference
EIF2A,0.22946676672955962,,,0.19134476038179002,,,,,0.000131086536553,,UP_in_reference
EIF2AK2,0.2058613573979155,,,0.16860726600369796,,,,,0.0001414634266992,,UP_in_reference
EIF2S2,0.4183735277201419,,,0.3193243715956224,,,,,0.0001778433143999,,UP_in_reference
EIF2S3,0.4401917431262606,,,0.3267702763480086,,,,,0.0002065768576805,,UP_in_reference
EIF3A,0.4286041030834806,,,0.3203737944130728,,,,,0.0001643497805814,,UP_in_reference
EIF3D,0.4500858170942717,,,0.3309679676178102,,,,,0.0001717838604635,,UP_in_reference
EIF3E,0.799010580039122,,,0.5064714407076109,,,,,0.0002735859713275,,UP_in_reference
EIF3F,0.7754762318695222,,,0.5023736944680426,,,,,0.0002259392751081,,UP_in_reference
EIF3G,0.800604131754593,,,0.5115686372495127,,,,,0.0001987908946842,,UP_in_reference
EIF3H,0.6353330281890925,,,0.43336165109189945,,,,,0.0001907272539793,,UP_in_reference
EIF3I,0.41596158438072306,,,0.3151766528409375,,,,,0.0001384390246429,,UP_in_reference
EIF3J,0.36116805113714384,,,0.2798960571685573,,,,,0.0001363808520966,,UP_in_reference
EIF3K,1.4594350997123784,,,0.7355954225176153,,,,,0.0003605827681284,,UP_in_reference
EIF3L,0.483567695414262,,,0.3528559292389186,,,,,0.0001738318615338,,UP_in_reference
EIF3M,0.42949109742585523,,,0.326070661136375,,,,,0.0001660375970657,,UP_in_reference
EIF4A1,0.4057466074349622,,,0.2978361900954475,,,,,0.0006844354993856,,UP_in_reference
EIF4A2,0.8345410630016719,,,0.524411573634501,,,,,0.0002856437449587,,UP_in_reference
EIF4A3,0.2516833031185967,,,0.21003448103543051,,,,,8.450250106793686e-05,,UP_in_reference
EIF4B,0.6222804768618514,,,0.4258657738243966,,,,,0.0002073954582876,,UP_in_reference
EIF4E,0.26256174598854226,,,0.2199290390285343,,,,,0.0001130181710611,,UP_in_reference
EIF4E2,0.30619591743970487,,,0.2470641147368947,,,,,0.000130394487377,,UP_in_reference
EIF4EBP2,0.24432069576481866,,,0.19929039028534307,,,,,0.0001177909404428,,UP_in_reference
EIF4G1,0.27027398261420194,,,0.22082854430063464,,,,,0.0001101951677005,,UP_in_reference
EIF4G2,0.8595761035434393,,,0.5318075058717705,,,,,0.000256533137685,,UP_in_reference
EIF4H,0.28542435414658723,,,0.2309229923542052,,,,,0.0001540258938947,,UP_in_reference
EIF5,0.4785701793172004,,,0.35155664384588475,,,,,0.0002638505079855,,UP_in_reference
EIF5A,0.7724430201035928,,,0.49367847683773924,,,,,0.0002202923718506,,UP_in_reference
EIF5B,0.36435376311504597,,,0.28089550747089104,,,,,0.000154608518897,,UP_in_reference
EIF6,0.6601670750891206,,,0.43720953475588425,,,,,0.0001850884168979,,UP_in_reference
ELAVL1,0.22468554372989902,,,0.1920943481085403,,,,,0.0001080248381403,,UP_in_reference
ELF1,0.2785650258293195,,,0.21598121033431614,,,,,0.0001564233426577,,UP_in_reference
ELF3,0.40315366231751876,,,0.2717505372045375,,,,,0.0001611979024035,,UP_in_reference
ELOB,1.4725301382135991,,,0.6897206536404977,,,,,0.0006000765739749,,UP_in_reference
ELOC,0.503157177530019,,,0.35760331817500374,,,,,0.0001447429165324,,UP_in_reference
ELP5,0.2163685408017558,,,0.18105042226775273,,,,,0.0001893056686012,,UP_in_reference
EMC10,0.35298004788777676,,,0.27679776123132277,,,,,0.0001125207440628,,UP_in_reference
EMC2,0.22919573320297293,,,0.1956923691969417,,,,,9.55126065049332e-05,,UP_in_reference
EMC3,0.2620934759840793,,,0.2210284343611014,,,,,0.0001159142755629,,UP_in_reference
EMC4,0.2880168378333941,,,0.23671980410774074,,,,,0.000111465714684,,UP_in_reference
EMC6,0.4190360163243331,,,0.3224226675328569,,,,,0.0001299148913941,,UP_in_reference
EMC7,0.3559630630896065,,,0.2790465244115736,,,,,0.0001481065969397,,UP_in_reference
EMCN,0.10009653397636654,,,0.04312628054569986,,,,,0.0005816302570186,,UP_in_reference
EMP3,0.7019694878236775,,,0.3722952376193094,,,,,0.0002752367305446,,UP_in_reference
EMX1,0.17882129537930666,,,0.1286292539103493,,,,,0.000129969251842,,UP_in_reference
EMX2,0.44934649457414255,,,0.30643146269551746,,,,,0.0004684451821729,,UP_in_reference
ENG,0.17254866386396941,,,0.08645245115186648,,,,,0.000246660247596,,UP_in_reference
ENO1,1.3981621281703853,,,0.6784768377392434,,,,,0.0003773318265329,,UP_in_reference
ENSA,0.4340543505334727,,,0.3281695067712758,,,,,0.0001537831386721,,UP_in_reference
ENY2,0.757695904205597,,,0.49282894408075556,,,,,0.0001964973488747,,UP_in_reference
EPAS1,0.1699298825284025,,,0.1088901104392584,,,,,0.0010917217285306,,UP_in_reference
EPB41L4A-AS1,0.23212949125153243,,,0.1906451451701564,,,,,0.0001420465986207,,UP_in_reference
EPC1,0.19143434932485212,,,0.1515666383489081,,,,,0.0001141592241989,,UP_in_reference
EPCAM,0.8821336837916725,,,0.4334615961221328,,,,,0.0007491906409274,,UP_in_reference
EPN1,0.32553129733186226,,,0.2617060616660837,,,,,0.0001149020351318,,UP_in_reference
EPS8,0.23129124269390497,,,0.1783519064514517,,,,,0.0001478685319719,,UP_in_reference
EPS8L2,0.3543865859940503,,,0.2675028734196192,,,,,0.0001599176256818,,UP_in_reference
ERBB2,0.3265473735453754,,,0.24721403228224476,,,,,0.000154020869397,,UP_in_reference
ERBIN,0.24397196580309716,,,0.19444305631902453,,,,,0.0001071686603476,,UP_in_reference
ERCC1,0.27101262157504563,,,0.22292738993553546,,,,,0.000106085826096,,UP_in_reference
ERGIC1,0.21531338883741022,,,0.18459847084103742,,,,,0.0001184899430194,,UP_in_reference
ERGIC2,0.2714645577428986,,,0.22397681275298587,,,,,0.0001131973542517,,UP_in_reference
ERGIC3,0.32925892741915935,,,0.2660536704812353,,,,,0.0001239378213471,,UP_in_reference
ERH,0.9306397792397373,,,0.5593923342161811,,,,,0.0002558467232455,,UP_in_reference
ERI3,0.2690552766176434,,,0.22187796711808505,,,,,0.0001108390167128,,UP_in_reference
ERP29,0.9551435263061624,,,0.5704862325720853,,,,,0.0003029349558695,,UP_in_reference
ERP44,0.24025493127336114,,,0.19784118734695919,,,,,0.0001123201062818,,UP_in_reference
ESAM,0.11564892075856134,,,0.08450352306231573,,,,,0.0001212551495453,,UP_in_reference
ESD,0.6530714017822118,,,0.4353605516965669,,,,,0.0002086815028374,,UP_in_reference
ESF1,0.23894897900819106,,,0.1882964369596722,,,,,0.0001280188141719,,UP_in_reference
ESRRA,0.2197819813285005,,,0.18219979011543652,,,,,0.0001044990022873,,UP_in_reference
ETFA,0.34420254886205137,,,0.27125081205337065,,,,,0.000146727618059,,UP_in_reference
ETFB,0.7569447756708906,,,0.47923641996901706,,,,,0.0002513148105649,,UP_in_reference
ETHE1,0.27921967861328706,,,0.22852431162860426,,,,,9.422793538557492e-05,,UP_in_reference
ETNK1,0.2623554375311076,,,0.2097346459447304,,,,,0.0001313587235233,,UP_in_reference
ETS1,0.20691949575687224,,,0.13367647793713458,,,,,0.0001528761367947,,UP_in_reference
ETS2,0.17536511033446878,,,0.1257808205486982,,,,,0.0005636388165765,,UP_in_reference
EVA1B,0.24176972081423584,,,0.18909599720153916,,,,,0.0001133543355185,,UP_in_reference
EVL,0.255928239357405,,,0.17575333566538404,,,,,0.0001162508187322,,UP_in_reference
EWSR1,0.2977361822269652,,,0.23602018889610715,,,,,0.0001228382336534,,UP_in_reference
EXOSC7,0.20167161555945864,,,0.16855729348858128,,,,,0.0001171852899561,,UP_in_reference
EZR,0.7220280796380611,,,0.4473539553245715,,,,,0.000324290911619,,UP_in_reference
FAAP20,0.4224893052912055,,,0.3127779721153366,,,,,0.0001489158586094,,UP_in_reference
FABP1,0.11906457578376554,,,0.053320673629503774,,,,,0.0007544997356985,,UP_in_reference
FABP3,0.3497047470857954,,,0.21653090800059968,,,,,0.0001668956959555,,UP_in_reference
FAM107B,0.5112845010175596,,,0.3437609314876818,,,,,0.0002173285253344,,UP_in_reference
FAM120A,0.34530254551207235,,,0.26945180150917,,,,,0.0001541424261927,,UP_in_reference
FAM133B,0.1983374063131366,,,0.1622107840687622,,,,,0.0001344897764831,,UP_in_reference
FAM162A,0.5721333429526395,,,0.3965818799660187,,,,,0.0001722534921309,,UP_in_reference
FAM173A,0.4402246648102619,,,0.3288691219829094,,,,,0.0002922836007857,,UP_in_reference
FAM177A1,0.3937869068596353,,,0.29918544800359803,,,,,0.0001209796324277,,UP_in_reference
FAM200B,0.34300130680645513,,,0.2683024336614862,,,,,0.0001626983051941,,UP_in_reference
FAM204A,0.2086312587956161,,,0.17265503972814952,,,,,0.0001298828444237,,UP_in_reference
FAM213A,0.31524261236719897,,,0.2470641147368947,,,,,0.0001640255552999,,UP_in_reference
FAM32A,0.2336391590849698,,,0.19509269901554147,,,,,9.792751618846986e-05,,UP_in_reference
FAM3C,0.32491348511234913,,,0.2539603218229973,,,,,0.0001309466866637,,UP_in_reference
FAM49B,0.34261821685549665,,,0.24761381240317826,,,,,0.0001312932239973,,UP_in_reference
FAM50A,0.3024117003654078,,,0.24361601119384338,,,,,0.0001343314180078,,UP_in_reference
FAM89B,0.2882075577732635,,,0.21598121033431614,,,,,0.000109615347825,,UP_in_reference
FAM96A,0.3909866659398759,,,0.29633701464194695,,,,,0.0002475790775531,,UP_in_reference
FAM96B,0.7541970729224228,,,0.4858327919644196,,,,,0.0008612212137683,,UP_in_reference
FARP1,0.3728072480986404,,,0.2756983658987557,,,,,0.0001297735727185,,UP_in_reference
FASTK,0.23481506429249296,,,0.1966918194992754,,,,,0.0001138009059171,,UP_in_reference
FAT1,0.29792381343825525,,,0.22537604317625307,,,,,0.0001032032104279,,UP_in_reference
FAU,2.8686914155139984,,,0.9549247913647494,,,,,0.0005584004468385,,UP_in_reference
FBP1,0.3480816027256445,,,0.2231772525111189,,,,,0.0002930283837556,,UP_in_reference
FBXL15,0.31266348036122593,,,0.2518115036729799,,,,,0.0001441670831131,,UP_in_reference
FBXL5,0.28028519882017305,,,0.22092848933086803,,,,,0.0001342573653679,,UP_in_reference
FBXO21,0.2041256366186054,,,0.17250512218279945,,,,,0.0002280832435851,,UP_in_reference
FBXO7,0.22794752729030554,,,0.1913947328969067,,,,,0.0001151115461154,,UP_in_reference
FBXO9,0.20512721885998286,,,0.17405427015141672,,,,,9.933667768680988e-05,,UP_in_reference
FBXW5,0.34309097254162185,,,0.26630353305681875,,,,,0.000129701169564,,UP_in_reference
FCER1G,0.3719813765191303,,,0.13777422417670282,,,,,0.0001503793129857,,UP_in_reference
FCGR3A,0.2147033447922371,,,0.09614711908450352,,,,,8.955089829042227e-05,,UP_in_reference
FCGRT,0.6919378100479346,,,0.4415571435710359,,,,,0.0002922098493711,,UP_in_reference
FCN1,0.1699720136244928,,,0.06866223577032632,,,,,6.436783745561957e-05,,UP_in_reference
FDPS,0.35868127992029264,,,0.2779971015941232,,,,,0.0001475423620821,,UP_in_reference
FDX1,0.3848175046741459,,,0.29523761930937986,,,,,0.0002010042180884,,UP_in_reference
FGD5-AS1,0.28990327044836783,,,0.2365698865623907,,,,,0.0001263727722656,,UP_in_reference
FGFR1OP2,0.21313935140770315,,,0.1696067163060317,,,,,0.0001218028939723,,UP_in_reference
FGL2,0.3729227651291896,,,0.2142821448203488,,,,,0.0002901542880877,,UP_in_reference
FIBP,0.3417362731323094,,,0.27020138923592024,,,,,0.0001251474717577,,UP_in_reference
FIS1,1.0921123117560254,,,0.6153115786317526,,,,,0.0003199676020045,,UP_in_reference
FKBP1A,0.797114841603107,,,0.4958772675028734,,,,,0.0002924843706423,,UP_in_reference
FKBP2,1.0656000356214121,,,0.5873769426815252,,,,,0.0008783199292607,,UP_in_reference
FKBP3,0.30596278067959565,,,0.24946279546249564,,,,,0.0001100782392445,,UP_in_reference
FKBP4,0.26068149818267083,,,0.21708060566688323,,,,,0.0001385031431347,,UP_in_reference
FKBP8,0.544307927341964,,,0.3889860576682824,,,,,0.0001922451127156,,UP_in_reference
FLNA,0.6242100842100543,,,0.3802408675228624,,,,,0.0002211647284647,,UP_in_reference
FLNB,0.2290798058524475,,,0.19004547498875618,,,,,0.0001101074847247,,UP_in_reference
FLOT1,0.3822756327793168,,,0.29443805906751286,,,,,0.0001529395750874,,UP_in_reference
FLT1,0.07086384421625472,,,0.031032931887461895,,,,,0.0003850147959978,,UP_in_reference
FLYWCH2,0.24011839641275137,,,0.2026885213132777,,,,,0.0001191203376256,,UP_in_reference
FMC1,0.3344316374778574,,,0.25965718854629954,,,,,0.0001790332103959,,UP_in_reference
FN1,0.16302147061138142,,,0.0705112188296437,,,,,0.0001275619523645,,UP_in_reference
FNBP1L,0.2460080773027766,,,0.20473739443306183,,,,,0.0001420846253081,,UP_in_reference
FNDC3B,0.25795756423293675,,,0.20848533306681324,,,,,0.000102063850101,,UP_in_reference
FNIP2,0.20922742830950952,,,0.16580880515716356,,,,,0.0001135407367123,,UP_in_reference
FOLR1,0.42410362002474794,,,0.2664034780870521,,,,,0.0002665872226034,,UP_in_reference
FOS,1.0327406666992687,,,0.4085752835940233,,,,,0.0018567422785878,,UP_in_reference
FOSB,0.30117150609390136,,,0.1779521263305182,,,,,0.0010545826157102,,UP_in_reference
FOSL2,0.22925882223604666,,,0.1853980310829044,,,,,0.0004335361013393,,UP_in_reference
FOXP1,0.21944603670735505,,,0.1698066063664984,,,,,0.0002082729748385,,UP_in_reference
FTCD,0.11943342088304824,,,0.08150517215531458,,,,,0.0002354234274249,,UP_in_reference
FTH1,3.399323026299741,,,0.9619209434810854,,,,,0.0009656445364918,,UP_in_reference
FTL,3.39744785940872,,,0.9547249013042827,,,,,0.0009431110554357,,UP_in_reference
FUCA1,0.21653938923184382,,,0.18344910299335365,,,,,8.544519621261153e-05,,UP_in_reference
FUCA2,0.21185054282300844,,,0.1815501474189196,,,,,9.715971608141452e-05,,UP_in_reference
FUNDC2,0.4118004246288189,,,0.3134276148118535,,,,,0.000128728292112,,UP_in_reference
FUOM,0.23671266290042886,,,0.1720553695467493,,,,,0.0001184177310474,,UP_in_reference
FUS,0.4945863181213385,,,0.3453600519714157,,,,,0.0001967359404833,,UP_in_reference
FXR1,0.3028854306399846,,,0.24211683574034282,,,,,0.0001318940282237,,UP_in_reference
FXYD2,1.3478214126729682,,,0.49577732247264006,,,,,0.00337660563237,,UP_in_reference
FXYD4,0.3433508722368151,,,0.11698565788816151,,,,,0.0003403435100577,,UP_in_reference
FXYD5,0.4351378364285645,,,0.24541502173804408,,,,,0.0001636134470609,,UP_in_reference
G0S2,0.17646155459505758,,,0.12248263455099695,,,,,0.0001952281920135,,UP_in_reference
G3BP1,0.31687313915655774,,,0.24616460946479438,,,,,0.0001368422719289,,UP_in_reference
G3BP2,0.3100704721607901,,,0.2439658187996602,,,,,0.0001357135113325,,UP_in_reference
GAA,0.22256467754129675,,,0.186097646294538,,,,,7.920775451287156e-05,,UP_in_reference
GABARAP,0.3302802825758542,,,0.2411173854380091,,,,,0.003731272702922,,UP_in_reference
GABARAPL1,0.3263988177524233,,,0.2460146919194443,,,,,0.0007100308890524,,UP_in_reference
GABARAPL2,0.895150980351289,,,0.5417020638648743,,,,,0.0002415004179619,,UP_in_reference
GADD45A,0.21984057018011852,,,0.17670281345260108,,,,,0.0026301827173021,,UP_in_reference
GADD45B,0.41380956240622746,,,0.25745839788116537,,,,,0.0011055673608573,,UP_in_reference
GADD45GIP1,0.7690402460862951,,,0.49817600319824096,,,,,0.0002259274906345,,UP_in_reference
GALNT11,0.3001595654780098,,,0.22397681275298587,,,,,0.0001183122737228,,UP_in_reference
GAMT,0.2738888103092118,,,0.20488731197841187,,,,,0.0001097726557592,,UP_in_reference
GANAB,0.25944892076988524,,,0.21513167757733248,,,,,9.675743940159568e-05,,UP_in_reference
GAPDH,2.5168787622390507,,,0.9010544200689621,,,,,0.0009464375239768,,UP_in_reference
GAS6,0.2627534367342401,,,0.18649742641547148,,,,,0.0006458785739457,,UP_in_reference
GATA3,0.15578140622745576,,,0.10879016540902503,,,,,0.0001083426461305,,UP_in_reference
GATM,0.5029954488636109,,,0.24871320773574535,,,,,0.0004431382164923,,UP_in_reference
GCA,0.27063001092801575,,,0.21723052321223327,,,,,0.0001191568409366,,UP_in_reference
GCC2,0.3887838222879185,,,0.28674229173954324,,,,,0.0001730159269812,,UP_in_reference
GCHFR,0.33065235592971143,,,0.23911848483334167,,,,,0.0001405144666348,,UP_in_reference
GCSH,0.439464013376589,,,0.31567637799210435,,,,,0.0001739457350284,,UP_in_reference
GDF15,0.3228358743234335,,,0.20648643246214582,,,,,0.0001988985753347,,UP_in_reference
GDI2,0.47121959067048974,,,0.34531007945629905,,,,,0.0001852566594669,,UP_in_reference
GGNBP2,0.21497745461521456,,,0.17640297836190094,,,,,0.0001160487943812,,UP_in_reference
GHITM,0.7182445687635375,,,0.46649342861426213,,,,,0.0002210840125541,,UP_in_reference
GIMAP4,0.24356098587640587,,,0.13192743990805056,,,,,0.0001047097186173,,UP_in_reference
GIMAP7,0.2305845162562384,,,0.12238268952076357,,,,,0.0001249783006702,,UP_in_reference
GINM1,0.3557468244876851,,,0.2762980360801559,,,,,0.0001772069776351,,UP_in_reference
GIPC1,0.25179167417900356,,,0.20453750437259507,,,,,0.0001062058467265,,UP_in_reference
GLG1,0.29895454454758297,,,0.23422117835190645,,,,,0.0001040633625221,,UP_in_reference
GLO1,0.32672125877348024,,,0.26485433011843484,,,,,0.0001527455995306,,UP_in_reference
GLOD4,0.28023059192991684,,,0.22832442156813754,,,,,0.0001185311997314,,UP_in_reference
GLRX,0.6189503804480148,,,0.400829543750937,,,,,0.0002512499532771,,UP_in_reference
GLRX3,0.23712533895464105,,,0.20253860376792765,,,,,9.920977078049544e-05,,UP_in_reference
GLRX5,0.5405136867021029,,,0.3782919394333117,,,,,0.0001971037066138,,UP_in_reference
GLS,0.7201987682092021,,,0.4375593423617011,,,,,0.0003766945862741,,UP_in_reference
GLTP,0.2504310606773427,,,0.20518714706911198,,,,,0.0001222235100556,,UP_in_reference
GLUD1,0.2711695320722412,,,0.2178301933936335,,,,,0.0001573387197824,,UP_in_reference
GLUL,0.3861556561026276,,,0.2815951226825246,,,,,0.0003838144237183,,UP_in_reference
GLYAT,0.22828895757173684,,,0.1392234271150867,,,,,0.0001539748267703,,UP_in_reference
GLYR1,0.20196188810830754,,,0.17215531457698266,,,,,8.675611119630387e-05,,UP_in_reference
GMDS,0.20573236665486566,,,0.16156114137224525,,,,,0.000113233786154,,UP_in_reference
GMFG,0.43434870880456605,,,0.2189795612413173,,,,,0.0002332957317842,,UP_in_reference
GNAI2,0.6875799862622477,,,0.4255159662185798,,,,,0.0002362515579649,,UP_in_reference
GNAI3,0.2689332639536009,,,0.21753035830293338,,,,,0.0001029318654991,,UP_in_reference
GNAQ,0.2759210040191677,,,0.21773024836340013,,,,,0.0001486152718161,,UP_in_reference
GNAS,1.3738437297940649,,,0.7077607315976213,,,,,0.0004559150262049,,UP_in_reference
GNB1,0.4024804478278023,,,0.3056319024536505,,,,,0.0001603576260531,,UP_in_reference
GNB2,0.5115137183975886,,,0.37104592474139225,,,,,0.0001778028296428,,UP_in_reference
GNG11,0.3492509996265581,,,0.22292738993553546,,,,,0.000374497719155,,UP_in_reference
GNG12,0.2874080781177393,,,0.22927389935535455,,,,,0.000114193328344,,UP_in_reference
GNG5,1.3330353106815254,,,0.6926190595172655,,,,,0.0003251404363763,,UP_in_reference
GNLY,0.16441384139962756,,,0.042676527909649695,,,,,5.1134756334093616e-05,,UP_in_reference
GNPTG,0.23386759154650805,,,0.19694168207485882,,,,,9.05946215034078e-05,,UP_in_reference
GNS,0.3435242121742492,,,0.2629054020288841,,,,,0.0001665189789383,,UP_in_reference
GOLGA4,0.29920876890930354,,,0.23237219529258907,,,,,0.0001285076105474,,UP_in_reference
GOLGA7,0.24180085938821924,,,0.20358802658537803,,,,,0.0001085643711546,,UP_in_reference
GOLGB1,0.3675870751422978,,,0.27334965768827146,,,,,0.0001445568106441,,UP_in_reference
GOLIM4,0.2457868643304697,,,0.19714157213532557,,,,,0.0001648147904253,,UP_in_reference
GOT1,0.3206394874268621,,,0.24976263055319575,,,,,0.0001422977990974,,UP_in_reference
GPAA1,0.3868403807555081,,,0.2979361351256809,,,,,0.0001252600470346,,UP_in_reference
GPBP1,0.4372102919093264,,,0.3161761031432712,,,,,0.0002064219607519,,UP_in_reference
GPBP1L1,0.21438304821897905,,,0.1807505871770526,,,,,9.612896367544348e-05,,UP_in_reference
GPI,0.35211974151686765,,,0.27364949277897155,,,,,0.0001395930112702,,UP_in_reference
GPNMB,0.16935121800028471,,,0.12163310179401329,,,,,0.0001389016928616,,UP_in_reference
GPR108,0.238637275419894,,,0.20003997801209336,,,,,9.953262729680328e-05,,UP_in_reference
GPRC5C,0.38041324784831526,,,0.2809454799860077,,,,,0.0001565775370275,,UP_in_reference
GPSM3,0.25410856210855537,,,0.14477037629303882,,,,,0.0001240039918862,,UP_in_reference
GPX3,0.844260035469846,,,0.3752935885263105,,,,,0.0003706018467836,,UP_in_reference
GPX4,1.7801089215861456,,,0.775873269701664,,,,,0.0004522375376232,,UP_in_reference
GRB2,0.2960075019824342,,,0.22772475138673728,,,,,0.0001166665296375,,UP_in_reference
GRHPR,0.3743857360110383,,,0.2797461396232072,,,,,0.0002036927010109,,UP_in_reference
GRINA,0.29238624890193987,,,0.23422117835190645,,,,,0.00012335501359,,UP_in_reference
GRN,0.7643291383414063,,,0.4680425765828794,,,,,0.0004725718220104,,UP_in_reference
GSDMD,0.332358974779876,,,0.2554594972764979,,,,,0.0001090696407194,,UP_in_reference
GSN,0.4644906694835566,,,0.30688121533156765,,,,,0.0002621840421688,,UP_in_reference
GSPT1,0.3024753694367651,,,0.24331617610314327,,,,,0.0001080583087399,,UP_in_reference
GSTA1,0.2125375190266935,,,0.1007945629903553,,,,,0.0011265313389305,,UP_in_reference
GSTA2,0.07561123661897345,,,0.03677977112588077,,,,,0.0012296816177412,,UP_in_reference
GSTK1,0.8637416651750455,,,0.5351056918694718,,,,,0.0002526038932551,,UP_in_reference
GSTM3,0.5258718145716372,,,0.31012942881415223,,,,,0.0002182224532912,,UP_in_reference
GSTO1,0.6956322987800206,,,0.456498925590925,,,,,0.0002543501928358,,UP_in_reference
GSTP1,2.298008861745931,,,0.8190495227624807,,,,,0.0019458802109741,,UP_in_reference
GTF2A2,0.5117619294267354,,,0.3740442756483934,,,,,0.0001619477258873,,UP_in_reference
GTF2H5,0.6412546191083082,,,0.43266203588026586,,,,,0.0002018212526268,,UP_in_reference
GTF2I,0.6335564426040227,,,0.4233171755534456,,,,,0.0002061854855453,,UP_in_reference
GTF3A,0.41609174775740887,,,0.3013342661536155,,,,,0.0001610725837857,,UP_in_reference
GTF3C6,0.5370930560580728,,,0.3806906201589126,,,,,0.0001290960146207,,UP_in_reference
GUK1,1.1913005775061902,,,0.659937034630953,,,,,0.0003932320473046,,UP_in_reference
GYPC,0.2931135309427626,,,0.20843536055169656,,,,,0.0001594640745106,,UP_in_reference
GZMA,0.19624813058278462,,,0.07300984458547799,,,,,8.475460315657355e-05,,UP_in_reference
GZMB,0.17339824402498774,,,0.06036679826095647,,,,,0.0001221557307761,,UP_in_reference
GZMH,0.16648466909370868,,,0.0620158912598071,,,,,8.444624086858452e-05,,UP_in_reference
H1FX,0.4164091159110328,,,0.29034031282794465,,,,,0.0001871201019186,,UP_in_reference
H2AFJ,0.5661308060224625,,,0.3936834740892509,,,,,0.0001864139886059,,UP_in_reference
H2AFV,0.5884501703591771,,,0.4112737994103243,,,,,0.0001953955362145,,UP_in_reference
H2AFY,0.45310669883929133,,,0.33176752785967717,,,,,0.0001736613374235,,UP_in_reference
H2AFZ,0.8602725114658677,,,0.524261656089151,,,,,0.0002505699419641,,UP_in_reference
H3F3A,2.028657520682657,,,0.8546799260406777,,,,,0.0004810151652711,,UP_in_reference
H3F3B,1.9063125753154175,,,0.8266453450602169,,,,,0.0006088387850388,,UP_in_reference
HACD3,0.3433307156439245,,,0.25470990954974765,,,,,0.0001709733764547,,UP_in_reference
HADH,0.22278881979043877,,,0.18659737144570487,,,,,0.0001006365188734,,UP_in_reference
HADHA,0.4350814268307283,,,0.3257208535305582,,,,,0.0001491571480245,,UP_in_reference
HADHB,0.5206366493221293,,,0.3714457048623257,,,,,0.0002013237970086,,UP_in_reference
HAGH,0.3266321029658183,,,0.24981260306831243,,,,,0.0002785435668922,,UP_in_reference
HAT1,0.22018047552403053,,,0.18654739893058817,,,,,9.372072918408166e-05,,UP_in_reference
HAX1,0.3321358088751559,,,0.26390485233121785,,,,,0.0001631558146163,,UP_in_reference
HCFC1R1,0.5399765644309357,,,0.3630003498076058,,,,,0.0002031312727339,,UP_in_reference
HCST,0.5863673641745425,,,0.24721403228224476,,,,,0.000352670731265,,UP_in_reference
HDAC1,0.2382162391554392,,,0.1938433861376243,,,,,9.527266156601203e-05,,UP_in_reference
HDDC2,0.35553330269270167,,,0.28149517765229126,,,,,0.0001347540944215,,UP_in_reference
HDGF,0.3218148329691487,,,0.2561091399730148,,,,,0.0001423106805325,,UP_in_reference
HDLBP,0.3569224726466763,,,0.281695067712758,,,,,0.0001295564510547,,UP_in_reference
HEBP1,0.2934309992863223,,,0.23996801759032532,,,,,0.0001544010133258,,UP_in_reference
HEBP2,0.4018194265861106,,,0.3052820948478337,,,,,0.0001568855176402,,UP_in_reference
