gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
RPS7,0.0007118180623705534,0.7454810885476135,1.0054069992490662,-0.25992591070145266,UP_in_AKI,0.00018501995811540952
IGFBP7,0.002038715132354451,0.4231801015867959,0.3333328016218227,0.0898472999649732,UP_in_CKD,0.00018317305003978041
TPT1,0.0014662840838633336,0.37503686622293586,0.25521023101681223,0.11982663520612363,UP_in_CKD,0.00017569988802563686
ATP5F1B,0.0007333352018226895,0.8017832825415653,1.0407615960066514,-0.23897831346508613,UP_in_AKI,0.0001752512097361649
ATP5J,0.001547760606031483,0.4135150420484543,0.30204751256459245,0.11146752948386185,UP_in_CKD,0.00017252505098677422
TMSB10,0.001097290353072145,0.8368099628556915,0.68052314651341,0.1562868163422816,UP_in_CKD,0.00017149201588474364
TCEB2,0.002673948439397628,0.4193558492262188,0.3552505932169979,0.0641052560092209,UP_in_CKD,0.00017141414926304165
MYL6,0.0009608101827264661,0.8320034437912417,0.65552174141736,0.17648170237388172,UP_in_CKD,0.0001695654167057271
EIF1,0.0007057965879893342,1.0426872240073801,1.2783855645993771,-0.235698340591997,UP_in_AKI,0.00016635508458457947
RPS10,0.0034499574601943913,2.2570466790543757,2.303764042235337,-0.046717363180961424,UP_in_AKI,0.00016117291562676864
RPL18,0.0006875046422537333,0.8623606105026893,1.0964162666810962,-0.23405565617840685,UP_in_AKI,0.0001609143501683984
KRT18,0.00028521327245950915,1.421742087318126,1.9707280366843962,-0.5489859493662703,UP_in_AKI,0.00015657807915304435
NFIA,0.0008261507439602973,0.8818253180380082,0.6957601502669852,0.186065167771023,UP_in_CKD,0.0001537178767791282
RPL37A,0.0007689802846437076,1.3072033430556191,1.1082243812480082,0.198978961807611,UP_in_CKD,0.00015301089868892612
ACTB,0.0013814021904706162,0.3462066596535072,0.23656345926776007,0.10964320038574715,UP_in_CKD,0.00015146135718307983
CRIP1,0.0024263826895635013,0.3470234719285818,0.2846129022284046,0.06241056970017722,UP_in_CKD,0.00015143192596630636
CAPS,0.0004711550370459691,0.765522532282286,0.4515674113857364,0.31395512089654953,UP_in_CKD,0.0001479215366167855
HIST1H4C,0.0014182248893325846,0.9731562964693129,0.8692875450614429,0.10386875140787,UP_in_CKD,0.00014730924847054016
EGR1,0.0006996165017495732,1.0766647413959358,1.2840182738018342,-0.20735353240589838,UP_in_AKI,0.00014506795296723138
SMIM37,0.0005060897721425469,0.4589561834563769,0.17952943143572617,0.2794267520206507,UP_in_CKD,0.00014141502126066306
UBA52,0.0006459891069888023,0.27213837785707384,0.05570346273172103,0.21643491512535282,UP_in_CKD,0.0001398145975430239
S100A11,0.0006839620180902381,0.6521841673615993,0.854169789225427,-0.20198562186382762,UP_in_AKI,0.00013815049355519525
RARRES3,0.002395523350588706,0.2688460946055604,0.21140070504411618,0.05744538956144424,UP_in_CKD,0.00013761177207810438
RPS4X,0.0015870772639109533,0.5432022673533783,0.45650931475975226,0.08669295259362603,UP_in_CKD,0.00013758841400265397
RPL18A,0.0017098553020155286,0.3570728820398826,0.2769519798404009,0.0801209021994817,UP_in_CKD,0.00013699514942805142
ATP5G1,0.0007318739651023343,0.6822940286484063,0.8692167308376099,-0.1869227021892036,UP_in_AKI,0.0001368038592188552
MT2A,0.0012644886583578633,0.7737067076556444,0.6664177758875,0.10728893176814447,UP_in_CKD,0.00013566563738814932
ATP5MC2,0.0009822365018495964,0.5447753537425071,0.4067628545089777,0.13801249923352937,UP_in_CKD,0.000135560914458662
MT1F,0.0008542727058526138,0.6313282449576266,0.4727583038180591,0.15856994113956752,UP_in_CKD,0.00013546197268418805
PFN1,0.0028173646349584597,0.32321959957715,0.2762037958197739,0.04701580375737613,UP_in_CKD,0.00013246066279017858
LDHB,0.00047058033693479637,0.748542785660064,0.4681705754423806,0.28037221021768344,UP_in_CKD,0.00013193764915139103
NDUFA7,0.0005322672403465607,1.3275935459002637,1.0885103987153162,0.2390831471849475,UP_in_CKD,0.0001272561269655026
RPLP1,0.0019452250522385569,0.36696073180868083,0.3017154877229888,0.06524524408569204,UP_in_CKD,0.0001269166833349077
ATP5L,0.003081357198127705,0.39318851645342956,0.35210419315787217,0.04108432329555739,UP_in_CKD,0.0001265954753169715
RPL12,0.0006174028373200223,3.4141215082124887,3.6190487434810303,-0.20492723526854162,UP_in_AKI,0.00012652265649894533
JPT1,0.0008577265130823708,0.3022311345906294,0.1556014536501332,0.1466296809404962,UP_in_CKD,0.00012576816494747235
RPS19,0.0022106554939320816,0.42044890754830344,0.3639879110307483,0.05646099651755515,UP_in_CKD,0.00012481581214441342
GNB2L1,0.004477375950809306,0.24256348560171576,0.21488298746541135,0.02768049813630441,UP_in_CKD,0.0001239359966619112
EEF1A1,0.0010483167034554973,0.9230210951620316,1.0408151810343087,-0.11779408587227713,UP_in_AKI,0.00012348550778817932
CAMK2N1,0.002525712723265778,0.2671731673062404,0.21844428291402665,0.04872888439221376,UP_in_CKD,0.00012307516329996147
RHOC,0.00033398362359370097,1.6038108806615812,1.2466879294143356,0.3571229512472456,UP_in_CKD,0.00011927321732603169
DUSP23,0.0008288372163380083,0.3052300298054086,0.16267412487045924,0.14255590493494935,UP_in_CKD,0.00011815563941882916
TESC,0.00013441286798260746,0.18709080139414902,1.0613653792333446,-0.8742745778391956,UP_in_AKI,0.00011751375341164966
RPL36,0.0006694351446691509,1.342812069117202,1.1681134886293139,0.17469858048788822,UP_in_CKD,0.00011694936950240476
SMIM7,0.0001725491004177974,1.6868211578676306,1.0173567431403447,0.6694644147272859,UP_in_CKD,0.00011551548252292042
EZR,0.00036916993647883163,1.0133633368729615,0.7055879389833682,0.3077753978895933,UP_in_CKD,0.00011362142408864829
JUN,0.0008405396955113306,0.800476475353098,0.9340879237029653,-0.13361144834986738,UP_in_AKI,0.0001123057261128254
CD74,0.001186309189827942,0.4503806113500053,0.3558673003927343,0.094513310957271,UP_in_CKD,0.00011212200934967652
EDF1,0.00038289095543891656,1.1546093829470792,0.862479275389716,0.29213010755736313,UP_in_CKD,0.00011185397599511223
HNRNPK,0.0002723277130016553,1.7905292287589007,1.380309933255032,0.4102192955038688,UP_in_CKD,0.00011171408257371883
RPS15,0.0009369536271268004,0.4487820136656698,0.3304993245005905,0.11828268916507928,UP_in_CKD,0.00011082539463953292
NDRG1,0.0006244110111338281,0.7870443485179632,0.6113640258597798,0.17568032265818345,UP_in_CKD,0.0001096967279073135
PLLP,0.0005021293837941209,0.7553895431879645,0.9731872361323614,-0.21779769294439688,UP_in_AKI,0.00010936262134995115
TOMM5,0.0005912705224719348,1.0316228405227068,0.8483899564670356,0.18323288405567117,UP_in_CKD,0.00010834020308963616
DBI,0.0008382123570571911,1.2149758074529218,1.342811344640793,-0.12783553718787122,UP_in_AKI,0.00010715332694191773
ATP5B,0.001556423213595072,0.2780779014858813,0.21006891938574357,0.06800898210013773,UP_in_CKD,0.0001058507584736261
RPS2,0.0011746374689693816,0.7299314280667902,0.8189079506464778,-0.08897652257968758,UP_in_AKI,0.00010451515728070125
SHFM1,0.001483030253854185,0.11316408582731165,0.18333434535412046,-0.07017025952680882,UP_in_AKI,0.00010406461779905733
MGLL,0.0001410666644338046,1.4442906864797713,2.1786205577620468,-0.7343298712822754,UP_in_AKI,0.00010358946553589568
UMOD,0.002015924863370023,0.40190344774470005,0.35062393100699385,0.0512795167377062,UP_in_CKD,0.00010337565277314118
USMG5,0.0024060997742971057,0.24133601939427307,0.19846279693986085,0.04287322245441222,UP_in_CKD,0.00010315725087095085
POU3F3,0.00022325461786653876,0.786188471723297,0.3302802825758542,0.4559081891474428,UP_in_CKD,0.00010178360855033802
SLC12A1,0.0017231923014663767,0.5866804202512124,0.645488187018193,-0.05880776676698063,UP_in_AKI,0.00010133709095929126
MT-ATP8,0.003053833426284024,0.5876794399139295,0.62066914392288,-0.032989704008950516,UP_in_AKI,0.00010074506082574915
UQCR11,0.000647936350206057,0.4943977231923021,0.34013242533532734,0.15426529785697474,UP_in_CKD,9.995409405689847e-05
WFDC2,0.0016519691217768255,0.5142624279065878,0.45386253065546955,0.06039989725111827,UP_in_CKD,9.977876521734034e-05
HNRNPH1,0.000924546416476455,0.4374762502109314,0.3299686389037563,0.10750761130717512,UP_in_CKD,9.939577677799237e-05
SERP1,0.0002546891767505132,0.4953249654074917,0.10603899965768263,0.3892859657498091,UP_in_CKD,9.914692213734736e-05
EIF4A1,0.0007349674527179217,0.5816437618817464,0.7160541206642448,-0.1344103587824984,UP_in_AKI,9.878723901327479e-05
