gene,mean_expression,variance,rank
OBSL1,0.24215243645585657,0.2684032343952101,2654
MAP3K1,0.22862642947401146,0.26831965177013134,2655
MAPRE1,0.25592888801062874,0.2682859537465791,2656
KLF13,0.22603821370969915,0.268152146339827,2657
KMT2C,0.2329796867897648,0.2679368713606053,2658
SLC39A4,0.24778479168962209,0.26792182657336433,2659
BRD7,0.24558755572501154,0.267873465604225,2660
MGAT1,0.2191864202729411,0.26783445531403227,2661
RDH11,0.2569559013463191,0.2678054593870287,2662
THYN1,0.2548721280410684,0.2677011296477041,2663
VBP1,0.25972211625798153,0.26762421472464004,2664
GNPTG,0.25753762249431195,0.2675071245836983,2665
RSBN1L,0.2281585070085459,0.26749060239739303,2666
ANXA3,0.2323016196139513,0.267406859665574,2667
CD93,0.13702367811748642,0.2673640455364022,2668
CD3G,0.12275085629597861,0.2673437582183207,2669
CCDC115,0.251869398051372,0.2672217831108515,2670
TTC1,0.2604087296857127,0.26712034647027927,2671
C6orf48,0.2386978022512257,0.2670854082849763,2672
VPS36,0.24553651343953567,0.2670407909315365,2673
MEIS2,0.1372578314552468,0.2670212599660359,2674
SLC43A2,0.2335766773027767,0.26701821175006635,2675
LINC00982,0.20238820006311148,0.26696844519423363,2676
TSPAN14,0.22788486216193551,0.26690058954781315,2677
TMED1,0.2586226864343171,0.2668558658093151,2678
DDX1,0.25648610965382423,0.2667283738653701,2679
FAM204A,0.2417094098520803,0.26635832544907045,2680
TSTA3,0.24408120823929685,0.26628650199108905,2681
LAGE3,0.25193707094553996,0.26604351505655344,2682
TBC1D4,0.23017660775399543,0.2660033064844608,2683
ICAM3,0.1890768331291512,0.26577242601249207,2684
PHACTR2,0.21513943476674252,0.2655747975977355,2685
PFKFB3,0.1895870557961116,0.2654611538383719,2686
IFT43,0.25461003934854926,0.2653133682807067,2687
ZMYND11,0.2438129133294445,0.2652603467050513,2688
DYNLL2,0.24333578906937503,0.2652105172680161,2689
HOTAIRM1,0.2221679050025547,0.2651260031644452,2690
IGF2R,0.2362135124370468,0.2651124679939877,2691
PMPCB,0.25041245998447453,0.2650264729667312,2692
VAT1,0.22511467701071572,0.265020828536157,2693
UROS,0.2492352626239683,0.2649530342278819,2694
DPYS,0.1593045234612837,0.2648222487814674,2695
JKAMP,0.26070498816531007,0.2647600050980071,2696
ATP6V1H,0.2511138813263998,0.2647235658585483,2697
PPP6R2,0.23126327010112133,0.2646632146794812,2698
STX8,0.2538173874897352,0.2646348712086959,2699
ARL2BP,0.2466682284556578,0.26454482204764046,2700
ANAPC15,0.25478460128220176,0.264462391512043,2701
BAZ2B,0.22641030852238295,0.26445933293745594,2702
C12orf10,0.25485145061750186,0.26438957958931175,2703
CDK5RAP3,0.2360025475070503,0.2643778040472211,2704
ZDHHC12,0.2481099575980509,0.2642920360237902,2705
ADNP,0.24211948905042527,0.2642818474072483,2706
SRP19,0.2533233306408777,0.2642763638932649,2707
SIL1,0.2506869106181484,0.2642285617536024,2708
PHLDA1,0.20352038624028157,0.2641778569944983,2709
ARL5A,0.236411159133745,0.2641681457810432,2710
SNRNP200,0.24467525998995043,0.264113159158258,2711
IDH3B,0.24583392157188008,0.26409998542095403,2712
RAB5IF,0.24449114622110513,0.2640511413716917,2713
NNT,0.24239947824287617,0.2640383025369624,2714
KDM5A,0.2257638155668862,0.2639505159470167,2715
AKR7A3,0.163370263757549,0.263933604748062,2716
PTGES2,0.2560573040261453,0.2638939455142836,2717
XIAP,0.23584274242745468,0.263858639031903,2718
NUFIP2,0.22942896800676738,0.26383957464200647,2719
TM7SF2,0.24686208135720503,0.2637928460917499,2720
LSM12,0.25511370379415643,0.26368044726772527,2721
TXNDC9,0.2500766590300005,0.2636747609919346,2722
LRRK2,0.20944854181891143,0.26359153135661123,2723
RAB4A,0.2494023910171071,0.2634823560580841,2724
OXLD1,0.24740907874810725,0.26342726676598804,2725
KANSL1,0.2242807823635426,0.2633807016355796,2726
ORMDL2,0.253098836005948,0.26333619245355244,2727
SMIM12,0.255815172163262,0.263305709712206,2728
AHSA1,0.24801708250257304,0.2632965270647324,2729
FGFR1OP2,0.22825607873309842,0.2630922325043768,2730
TUSC3,0.24787741288504309,0.2630842699141437,2731
SPINT1-AS1,0.2433068081304879,0.2630789743040411,2732
MRPS28,0.26129580702770794,0.262882226961962,2733
TNFAIP8,0.2046273545493575,0.2628814448930317,2734
PRKACB,0.22800843221394224,0.26278428237510726,2735
PIGQ,0.22965567895176223,0.26273751409076795,2736
EMC2,0.25479843592693263,0.2626552814140025,2737
AFG3L2,0.24775272845257784,0.26263875346111115,2738
COPS5,0.25042826502721965,0.26262181090776726,2739
DERL2,0.25734151929493904,0.2625667467494365,2740
NAA50,0.2478501574727726,0.2623569548662399,2741
TPD52L1,0.24747194612211182,0.26230070967922076,2742
FNIP2,0.2254424399515532,0.2621857730885876,2743
VMA21,0.2409142907850246,0.26209004861792445,2744
MCUR1,0.24223186701744925,0.26199709776237823,2745
MTX1,0.2573684646627507,0.26197186873424955,2746
SMIM15,0.251299100788213,0.26190566136203813,2747
UBR4,0.22305766943870373,0.261604986400804,2748
CFD,0.1330596274374093,0.26150440048233675,2749
CD2BP2,0.24086047855613613,0.26143315750356083,2750
MET,0.21483674050180165,0.2614226566655451,2751
C11orf1,0.25350668620557915,0.26133516342710034,2752
PKN1,0.2158845002935271,0.2613317211295875,2753
FAM133B,0.22912827011579256,0.2612772263062647,2754
NUDT5,0.246921613447684,0.26122977348774495,2755
FUCA1,0.2477945937720248,0.26122213912787356,2756
PLGRKT,0.25881223210322785,0.26117714365172606,2757
LBH,0.16889885381961878,0.2611435821484481,2758
PABPC4,0.24090091426993215,0.26111886359433273,2759
ARFGEF1,0.23630417495683254,0.26110710011941707,2760
CNIH1,0.2530953671515279,0.26104489504167644,2761
ATXN7L3B,0.24056563138260798,0.2610324200372463,2762
GLTSCR2,0.1735049662560984,0.26099497924353254,2763
TROVE2,0.21994684558297958,0.2609229079165709,2764
DBNL,0.2283266226992462,0.2608568590898307,2765
MKLN1,0.23009400136036093,0.2608511353236578,2766
RIOK3,0.224791818507344,0.2607861588744069,2767
RNF114,0.24737167423365417,0.2605870938689703,2768
ITGAE,0.24411700313174833,0.2605846299442401,2769
TPD52,0.24642488449466451,0.26055994840182695,2770
SUCLA2,0.2509975352361144,0.2605461962424843,2771
HPCAL1,0.22598092996563132,0.2604819346623592,2772
APOPT1,0.24253201539287172,0.26038973408702604,2773
POLD2,0.24685678964437613,0.26032292718679534,2774
ARG2,0.19665435005651075,0.2603219197069196,2775
POLDIP2,0.24553160196185364,0.26027512162565897,2776
WDR34,0.25124739869096363,0.26027041944941964,2777
CRBN,0.22928583834275837,0.26025511167147247,2778
CCNC,0.2437615207682082,0.26022612016756563,2779
SYNGR1,0.23433978308608183,0.2601228288668819,2780
C1orf123,0.23888478470388833,0.2600716154205767,2781
RNF144B,0.20287823514800707,0.2599922284868556,2782
SPIN1,0.2445471481183186,0.2599838492093242,2783
VPS13A,0.22103086797604057,0.25997291930074096,2784
KLF9,0.19383053595673308,0.2599540424983967,2785
P4HTM,0.24689741658377476,0.2598972565308241,2786
HOXB7,0.24901538710087728,0.2597582203284954,2787
MOB4,0.2503598303446556,0.25968242314288675,2788
RIN2,0.22748626595676016,0.25958527426719613,2789
AP3S1,0.24045670188391038,0.2595437519191718,2790
NBEAL1,0.23374439079625292,0.25953186980026877,2791
LBR,0.21766557600107225,0.25952830401898586,2792
SDR39U1,0.24672895080579557,0.2595220146415878,2793
DCTPP1,0.24901931260423288,0.2594719335100881,2794
OARD1,0.25037644568896794,0.2594387153698981,2795
PPP2R3A,0.23667870620369644,0.2591702666977469,2796
LMO2,0.15595351793418755,0.2591545884911587,2797
TRBC1,0.10748340752463831,0.2591228935763557,2798
ERGIC1,0.2442490293997324,0.2590748595040416,2799
OSBPL9,0.24483726554585702,0.25906363894137,2800
USP8,0.23490041530502984,0.2590255382987408,2801
SEC22B,0.23673606601416947,0.25888473876908136,2802
AP1G1,0.23487833213841902,0.25887658778551087,2803
PBXIP1,0.23072397903631706,0.2588724546086436,2804
ARL4D,0.22352208272016919,0.25880077426215803,2805
MRPS11,0.2477653933616884,0.2585195622117827,2806
SYNJ2BP,0.24370769232776177,0.2582493469155671,2807
UBE2S,0.21989586665277366,0.258237553120894,2808
ROCK2,0.22577304673448237,0.2581706498051424,2809
UBE2Z,0.2352129830386387,0.25814147728095316,2810
GPBP1L1,0.2414351047775094,0.2580235456511521,2811
SUN1,0.22666966884507855,0.25797381456189383,2812
ZBTB8OS,0.2459335998878548,0.25782427110332284,2813
BHLHE40,0.21863078911030157,0.25759800308869657,2814
RAB6A,0.23677545174600664,0.257533758382109,2815
DCTN6,0.25219905206671556,0.2575116094891208,2816
WDR6,0.2378014551638465,0.25740780280860975,2817
PSMD14,0.24201610642137036,0.25738595688837745,2818
PGRMC2,0.24193034869696362,0.25735600402015335,2819
CUL3,0.23976382375957242,0.2573358299819756,2820
BTG3,0.23138665688596588,0.25730710752862046,2821
GGNBP2,0.23336116079841962,0.25729139697066317,2822
ZMYM2,0.22511253231926395,0.2571934334352287,2823
MCFD2,0.24750042242236425,0.2571611413111883,2824
MSMO1,0.22696154436893914,0.2569697290832917,2825
POLR2B,0.2260458729914212,0.25690539633644977,2826
PSMG4,0.2506087523792301,0.2567235698489896,2827
MYH10,0.22524271291924053,0.2566883832207499,2828
NELFE,0.24779731385629888,0.2565754291513364,2829
LINC00657,0.1685010138155407,0.2564286568863993,2830
URI1,0.23620599126329547,0.2564029536962634,2831
STXBP3,0.24013905623731324,0.25633786334756753,2832
GZMH,0.09372948829785482,0.25629922602899635,2833
KIAA1551,0.1802861403232424,0.25629580475211655,2834
DHX15,0.23959311196598607,0.2560382394569262,2835
UBE2J1,0.2182839021268762,0.25601437741098754,2836
POLR2C,0.2411403074172856,0.25594208469905866,2837
EFR3A,0.23029930203125504,0.2557992635106483,2838
PRRC2A,0.23744215847482877,0.25571621696552393,2839
DIAPH1,0.2267566418559999,0.25569305729015224,2840
MCCD1,0.17853925925102146,0.25558220819380484,2841
PSMD6,0.24608011126476234,0.2554283484905526,2842
EIF2AK2,0.22437109390188253,0.25540626847953274,2843
SH3BP5,0.15771811192874852,0.25535903076556976,2844
VPS26A,0.23893880073175405,0.2552475399163004,2845
NUDT16,0.23794076060388553,0.25524649400554944,2846
CEBPZOS,0.23227700399209733,0.25493272753599094,2847
KIAA1191,0.22602708461114154,0.254925514897228,2848
CTDNEP1,0.2384887224958856,0.2548984049184735,2849
APIP,0.24736400518238205,0.2548625994747363,2850
MAML2,0.21586391120400272,0.25423357500211446,2851
TM4SF18,0.15035892759389174,0.25420993299468797,2852
TLK1,0.23052078963860043,0.25419416096497444,2853
PVALB,0.16573129464560524,0.2540848526057068,2854
SWI5,0.24679404156848134,0.2538602793632485,2855
RNF11,0.23523509970666603,0.25383427629018224,2856
WDR33,0.23790837097756784,0.2537202793456683,2857
RAPGEF3,0.21468619148202522,0.25367834856050386,2858
NR2F6,0.23855555312420168,0.2536276243424681,2859
COPB2,0.2385406346438447,0.2535591267185663,2860
FAM32A,0.2341357784667312,0.25354847483691234,2861
MVB12A,0.24649551223146518,0.25346456598702377,2862
PUM2,0.2271252619056273,0.2533661897149202,2863
PTPN6,0.17175262812025038,0.2533155348232547,2864
MED31,0.2412626422132847,0.25330400814094595,2865
BLOC1S2,0.24269529078674218,0.2532547465380793,2866
FASTK,0.23689732642219954,0.2531971637473127,2867
WWC1,0.23004914169938573,0.2531552969445173,2868
REST,0.2250318160517477,0.2531449902992369,2869
HOXB-AS3,0.2248729563459695,0.2531216905894899,2870
CD34,0.12392082454825544,0.252991028185986,2871
APMAP,0.2287305128345309,0.25267739940512113,2872
MKRN1,0.23704546398278156,0.2526207609616033,2873
MED28,0.23386926220270923,0.25259924545637763,2874
KITLG,0.1962408235570368,0.25256778965856813,2875
AFF4,0.22817663186525022,0.2525189123271177,2876
TMEM87A,0.22642860209146787,0.25234229823926396,2877
OTUB1,0.23381395602988003,0.252284197801839,2878
ATF3,0.16027206285481171,0.2522508166832307,2879
CLDND1,0.22310019943948986,0.2520484799404129,2880
SMIM6,0.18585431765042706,0.2518277536639253,2881
GPNMB,0.17721711581706762,0.2518000417259855,2882
ATP2A2,0.22796063093259541,0.2517434076177931,2883
CLMN,0.22940944084779713,0.2516255598059047,2884
TMEM14A,0.24508265770956136,0.25161448080569204,2885
USP14,0.22816880275470425,0.25158977214373524,2886
NCBP2-AS2,0.23256009872779407,0.25130124259149944,2887
SHOC2,0.2267142374525131,0.25127991481251666,2888
NSD3,0.21904238453880567,0.251225276077486,2889
CEP350,0.20988575943236318,0.25120106555340904,2890
SNX10,0.218610346543432,0.25113536650426305,2891
C1QC,0.09160675126845126,0.25105244269236465,2892
TMPO,0.20643341442486962,0.2509966622328401,2893
STK24,0.23434204669388395,0.2509759221587171,2894
PPP2R5E,0.22144556729328663,0.25093487917892787,2895
SLFN5,0.1700658031712233,0.2508864071362614,2896
REEP3,0.23168720308739651,0.2507284727768355,2897
ATP6V0E2,0.2229392949581553,0.2505750405653681,2898
VEZF1,0.22636062673245072,0.2505744137367834,2899
UBTF,0.22415855417833888,0.2505130331882141,2900
PHGDH,0.21494265876646962,0.2504799801958405,2901
WDR72,0.21756214918099975,0.25047257582299975,2902
ERBIN,0.21914350018078343,0.2501765223282324,2903
XRN1,0.20980372489846266,0.250161006206594,2904
HOMER3,0.21165748254374472,0.25008666122944945,2905
EPC1,0.21400752163283085,0.25003241623663325,2906
ELAVL1,0.23536809588494914,0.2498827568643306,2907
DUS1L,0.22412550561019134,0.24985360444085727,2908
CLCNKA,0.17137497804733942,0.24984340157401885,2909
RB1,0.21072303813858578,0.24981862844765443,2910
KPNA4,0.21991366906388715,0.24973284132005427,2911
SRP72,0.23112609798984823,0.2497286756028819,2912
ZC3H13,0.22224202884258298,0.24961158553957824,2913
MALSU1,0.2462329559710637,0.24954868538652777,2914
HNRNPUL1,0.22311468235800735,0.24952723134563304,2915
GLRX3,0.2374517280144089,0.24932659760303427,2916
FBXO9,0.23126595237703942,0.24930203741234894,2917
ECHDC3,0.212874010168705,0.24930036451958137,2918
PSMD9,0.23552205819984906,0.24926114980832328,2919
NUCB2,0.22625677650108889,0.24913722420263676,2920
RAB32,0.202950873724453,0.24899539055240547,2921
YTHDF2,0.2344351674778958,0.24899529124900213,2922
KLF10,0.2062109587515489,0.24896398213756438,2923
EBP,0.23011099106226846,0.24888451795394168,2924
ESAM,0.16593409997022784,0.24884514715109085,2925
DHPS,0.23096104316843405,0.2487692500992017,2926
FUCA2,0.23823428321566975,0.24872256702442788,2927
ARSD,0.23520996077811054,0.24857024499240324,2928
POLR2A,0.23065824020046036,0.24853582840047198,2929
VPS51,0.22846244125234597,0.24847639780737635,2930
TGIF1,0.2224901026255215,0.2483329060867049,2931
RABL6,0.2281776438821247,0.24831983695832874,2932
ZFYVE16,0.2184274232091114,0.2483099130582343,2933
GLYR1,0.22960842346669133,0.24830066098774228,2934
ARRDC1,0.21982151634114888,0.24822162729473096,2935
SUN2,0.19126842121881496,0.24820498365865434,2936
MYLK,0.18210284185149528,0.24815860762356035,2937
ZFR,0.22601573831912006,0.24815740514241763,2938
BAG5,0.22637163197917817,0.2479420377145371,2939
IARS2,0.23322436908339614,0.24790692014846638,2940
PAFAH1B2,0.22838036944647974,0.2478375492822366,2941
NUB1,0.21500063172105904,0.24770713747004278,2942
TMEM33,0.23198030104947262,0.24760712797166337,2943
ACO1,0.19968200409937162,0.2476069498258323,2944
SMAD2,0.21837082591889667,0.247563887927015,2945
CD320,0.2252672428325876,0.24751242025414438,2946
TRAPPC3,0.23292014024131819,0.24741956590628209,2947
ELP5,0.23356851111188712,0.24736235649058042,2948
DENR,0.230846137709219,0.24720516610338777,2949
PNPLA8,0.22614749440471402,0.24706416723231894,2950
GSTT1,0.15930350987128186,0.24702434707321838,2951
ESRRA,0.22373406302845766,0.24687175076533935,2952
NRIP1,0.21327718521120254,0.24687150725038132,2953
AGR2,0.12868968484491497,0.24685128115834606,2954
SYTL2,0.20231495164508156,0.24673095979704462,2955
PCCA,0.2069987574697755,0.24670727756654975,2956
CCNG2,0.2243655197280508,0.24665461959203985,2957
ST14,0.22221452588939158,0.24660132915927252,2958
GMDS,0.20143787371647318,0.2465366116510493,2959
CAVIN1,0.16204799242687176,0.24651397868932148,2960
UBE2R2,0.22299004554306778,0.24651135727652437,2961
POGZ,0.2143482884493259,0.24642230325592177,2962
HAT1,0.23406640543259563,0.24638174794777706,2963
RPL7L1,0.2281054535869422,0.24637330761591103,2964
NUMB,0.21643164430112088,0.2463409414395502,2965
GAA,0.22256025491219006,0.2463264152995196,2966
PPP6R3,0.221408379900864,0.24631724410563605,2967
ATN1,0.22140390925802894,0.2462172366241399,2968
ANO6,0.20211014919632708,0.24615559159366593,2969
TMUB1,0.2303815630037109,0.2459658427497436,2970
UBALD2,0.2120962403536441,0.24590035853903422,2971
NBR1,0.22308619962792128,0.2457964992249584,2972
RDH10,0.21057092073999747,0.24574295543652513,2973
TWF1,0.23250379324674766,0.24562259558978766,2974
HSBP1L1,0.23831559220879134,0.24558265829672793,2975
ANXA6,0.1978106635307385,0.24557148734050582,2976
CFAP97,0.2122877685316788,0.24556291842827244,2977
MED21,0.2348709287884006,0.2455209922387776,2978
ZNF24,0.21857578302991318,0.24542254883843317,2979
TRIM38,0.2088031013641499,0.24542120796774608,2980
STX16,0.21214719143874525,0.24541585512357433,2981
CXADR,0.22163837725734653,0.24537809344690886,2982
IP6K2,0.23031522421630812,0.2453278934021741,2983
CNPPD1,0.22948372188386,0.24523354833199187,2984
WARS,0.1757956702954759,0.2450567899810013,2985
ATF6,0.22669217888751544,0.24505335556078772,2986
MOB1B,0.2176108811941328,0.24495890975164722,2987
TNRC6A,0.21166219672728945,0.24490002757640267,2988
TSPAN33,0.21900715149583472,0.2448757091756846,2989
TMEM126A,0.23912558936469444,0.24476376464377292,2990
YIPF6,0.23786758074622688,0.244701566338825,2991
ITPR2,0.21076048132485303,0.24469710783560833,2992
CYTOR,0.19073556384321322,0.24466915399140712,2993
ASAP2,0.22161625815603356,0.24446752261910373,2994
CDK4,0.2299376075755189,0.24445512435026237,2995
SLC48A1,0.21783667830475056,0.24442192613786395,2996
SRP54,0.2278402713797772,0.24441662572090844,2997
MESD,0.2241157154933757,0.2443887220266876,2998
CAVIN3,0.1838130282898214,0.24434298200465004,2999
TNPO1,0.22060069129320012,0.24431745235591523,3000
