gene,importance
TPI1,0.0003595894603725714
DDT,0.00035944969857859316
EFHD1,0.0003591687785158129
POLR2L,0.0003580934174835936
SUMO2,0.0003574729661078531
DYNLL1,0.0003564445164372279
PLCG2,0.0003562856938561558
MRPL33,0.0003559794169776993
HMGN3,0.0003556371458094553
EDF1,0.0003539000563617088
HCST,0.00035267073126505027
RPL31,0.0003518916302557689
ATP6AP2,0.00035182706627927144
CALM2,0.00035155852072870855
ECHS1,0.0003507929208867794
ATP5PO,0.0003494727719977893
OCIAD2,0.0003493349971304433
RBM3,0.0003492945658203295
MRPL41,0.00034728853055917956
SH3BP5,0.0003455006541549223
CLIC1,0.0003434944195409554
PRDX5,0.0003433561763776712
CD46,0.00034264139586509074
COX17,0.0003426377380968149
SOD3,0.00034236924374764807
ALDH6A1,0.00034236683685612073
PTGR1,0.00034128612635772604
ASAH1,0.00034077507511947686
SELENOW,0.00034035828290987995
FXYD4,0.0003403435100577282
TSPO,0.0003396792625436274
KLF2,0.0003392352529142459
SPARC,0.00033916452775805485
PARK7,0.000338059167617558
DAD1,0.00033733455939240507
HYAL2,0.000335035004354052
WDR83OS,0.0003346041396323019
PCBP2,0.00033456782295907743
HSPA1B,0.00033450515759837654
SEPT2,0.0003337963686695639
PSME2,0.00033378223480266323
ATP1B3,0.00033297245043970426
PNRC1,0.0003328863337602335
SAP18,0.0003322686823632471
SON,0.0003318246974667458
SBDS,0.00033122290226694496
LTB,0.00033096903373071513
SNX3,0.00033083379645878244
PPP1CB,0.0003300768973703417
SELENOP,0.0003296341441681802
RHOA,0.00032951029624131873
PLPP3,0.00032950092917720494
PSAP,0.0003293985187575463
ASS1,0.000329115782769073
CCNI,0.00032893894361733637
NDUFB9,0.0003288040850226009
HSPD1,0.00032757942414637166
GNG5,0.00032514043637636437
SUCLG1,0.000325108459582163
EZR,0.0003242909116190197
BSG,0.00032309270758656386
IGFBP2,0.000322478764240768
BRI3,0.0003214276851586631
BEX3,0.00032104972970708117
MRPS6,0.00032090985378269653
CD164,0.00032068273099467216
RNASE1,0.0003200692948168943
FIS1,0.0003199676020045622
NEDD8,0.0003185285558608121
IFI6,0.0003180690995663355
MEIS2,0.0003177077470505762
TMEM258,0.00031740007787392407
YBX1,0.00031730659768300443
ATP5A1,0.0003172673793292669
RPS27L,0.0003170291458899234
HNRNPA2B1,0.0003163687353749587
NOP53,0.00031450277674528125
NDUFAB1,0.0003144307479065218
PERP,0.00031354411088510694
SEC61B,0.00031351667525711353
EEF2,0.0003125930444036901
HMGN1,0.0003124222251830516
SDC4,0.00031225814070691036
ST13,0.0003117775529435383
COMMD6,0.0003117300780246569
TPM1,0.00031112471739708225
MZT2B,0.00031084200726977146
PLA2G16,0.00031068344500915764
SMIM4,0.0003100513385958708
NDUFB7,0.0003100085984073009
ANXA1,0.00030918595968999714
SMIM6,0.0003080396017917572
CRIP2,0.00030735075062247327
VAMP5,0.000306176429381755
NDUFA11,0.00030546324927770965
MIDN,0.0003037338251068061
ATP6V1G1,0.00030366043781827835
ERP29,0.00030293495586959846
HNRNPK,0.000302743040810703
ANAPC16,0.0003026739835966935
HMGN2,0.0003020286462675172
SARAF,0.0003013746329518859
ISCU,0.0003013062879281442
PTBP3,0.0003011336919071408
TRMT112,0.0003007363401825161
PRDX2,0.00029995384863848917
PNISR,0.00029950205406278343
CNBP,0.00029946672009538563
COPS9,0.00029882959351646793
ROMO1,0.0002985381353734593
ARPC2,0.0002983046527931863
STMN1,0.00029793319728644977
TSTD1,0.0002971371971400176
PTPRC,0.00029700887568935504
PEPD,0.00029696032177943776
TOB1,0.00029665638812095217
RPS20,0.00029588282773674186
MORF4L1,0.00029540168114468356
