gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
HEBP2,0.00012204430906280845,1.010783829603678,0.4003675212915586,0.6104163083121193,UP_in_CKD,7.449783658862287e-05
HIST1H4C,0.0009530788491391445,0.4487820136656698,0.3708591368262461,0.07792287683942367,UP_in_CKD,7.426664577972921e-05
CYCS,0.0013803821766133688,0.3462066596535072,0.2925194941876614,0.05368716546584584,UP_in_CKD,7.410880632194638e-05
PSMB6,0.0001632186883200254,0.16005204474455428,0.6136075175431113,-0.453555472798557,UP_in_Ref,7.402872935054944e-05
PLPP3,0.00016683740218163693,1.06877769218803,1.5118576968813946,-0.4430800046933645,UP_in_Ref,7.392231694166843e-05
MIF,0.0014476725663605495,0.5303392823362202,0.4795082934533517,0.050830988882868466,UP_in_CKD,7.358662812670676e-05
CMBL,0.00034499187222437883,0.5284834579754182,0.3156437030480281,0.2128397549273901,UP_in_CKD,7.342798553617827e-05
RPS18,0.0005069255884492713,0.43462111893879646,0.2898449964060606,0.14477612253273586,UP_in_CKD,7.339072110831094e-05
FTL,0.0008257432244725409,0.800476475353098,0.888973993218062,-0.08849751786496407,UP_in_Ref,7.307622575963172e-05
NDUFB3,0.0002620366615560324,0.17290545521064135,0.4514372201508706,-0.27853176494022924,UP_in_Ref,7.298553382224722e-05
TMBIM6,0.00034428656602444993,0.6868526881676216,0.4771365438881333,0.20971614427948826,UP_in_CKD,7.22024511538731e-05
MT-ATP8,0.00041737542186771133,0.7799477405880657,0.6072216935344871,0.17272604705357864,UP_in_CKD,7.209160675652954e-05
HSPA1A,0.000509104116112933,0.210550474611733,0.35093809481728283,-0.14038762020554982,UP_in_Ref,7.147191529794457e-05
RPL23,0.0003072616942875928,0.8806663101543343,1.1130973172465823,-0.23243100709224807,UP_in_Ref,7.141714504413564e-05
TMEM167A,0.0002257158022564514,0.1933555199207342,0.5089962434674575,-0.31564072354672335,UP_in_Ref,7.124509914015545e-05
COX8A,0.0011625243542991554,0.2750278324566365,0.21383678193508784,0.061191050521548634,UP_in_CKD,7.113608649645032e-05
PRSS23,0.00018727686674014927,0.07582228787743726,0.45029600459330965,-0.3744737167158724,UP_in_Ref,7.013026434308684e-05
DSG2,0.00021472755819143787,0.6007184753707049,0.9251615170024801,-0.3244430416317752,UP_in_Ref,6.966686210179411e-05
RPL36A,0.0011074900158837728,0.4503806113500053,0.38779711589029187,0.06258349545971342,UP_in_CKD,6.931059638074004e-05
RPS28,0.0006454105555365157,0.23236603331683864,0.3394624033923586,-0.10709637007551998,UP_in_Ref,6.912112770638562e-05
RAB10,0.00014677924248186668,0.9587888475570905,1.428618936177669,-0.4698300886205786,UP_in_Ref,6.896130450291682e-05
LAPTM4A,0.000977823649956443,0.514371702432223,0.44442912630275655,0.06994257612946642,UP_in_CKD,6.839150507827123e-05
NCL,0.00017943635135099858,0.8732331096748639,1.252842363020572,-0.37960925334570816,UP_in_Ref,6.811569935943073e-05
RPS13,0.0004982172995548301,0.21124832992739817,0.34792018928271323,-0.13667185935531506,UP_in_Ref,6.809228469314261e-05
GLYAT,0.00016788049178265905,0.8985052147958242,0.4951656662075998,0.40333954858822446,UP_in_CKD,6.771284177238683e-05
RPS2,0.0016083947389517897,0.6888058505988918,0.7308516178574683,-0.04204576725857656,UP_in_Ref,6.762619085388595e-05
COX5B,0.0007273932912206228,0.6822940286484063,0.7746138448920636,-0.09231981624365737,UP_in_Ref,6.715281498235706e-05
ATP5F1B,0.0007657265026581122,0.33164327262157833,0.4185828685514155,-0.08693959592983719,UP_in_Ref,6.657195273386367e-05
MRPL20,0.0002561745066084326,0.24020497990106823,0.4977772574101795,-0.25757227750911127,UP_in_Ref,6.598345110690686e-05
CXCR4,0.0017719364603267448,0.5866804202512124,0.5494679198184947,0.03721250043271762,UP_in_CKD,6.593818629665711e-05
ATOX1,0.0003191547025380536,0.9129838084366508,0.7063994271086668,0.20658438132798407,UP_in_CKD,6.593237677174059e-05
EMCN,0.0004263217959673015,0.2765989228267425,0.4305311930402793,-0.15393227021353684,UP_in_Ref,6.562468189475898e-05
POMP,0.0003207778998986928,0.7189466548706955,0.5147336232179202,0.20421303165277538,UP_in_CKD,6.550702742552257e-05
PKHD1,0.0006451916320971215,1.5675849994659248,1.4660709865947643,0.10151401287116046,UP_in_CKD,6.549599164507222e-05
PPDPF,0.0017518906976321095,0.5142624279065878,0.5513280518763792,-0.037065623969791406,UP_in_Ref,6.49349218346073e-05
COX14,0.00020876666421975815,0.32567497812812285,0.6362074596163818,-0.31053248148825896,UP_in_Ref,6.482883029218762e-05
NAPA,0.0001317685286149927,0.402815112961602,0.892385627053004,-0.48957051409140195,UP_in_Ref,6.450998629510958e-05
EDF1,0.00030515798351660574,1.578251381439002,1.7875438778312296,-0.20929249639222758,UP_in_Ref,6.386727616420865e-05
IL32,0.000661747113200294,0.3136304066025103,0.40960438429163276,-0.09597397768912247,UP_in_Ref,6.351050267812622e-05
CD24,0.0009538468135774701,0.2600605910650171,0.3265728023426323,-0.0665122112776152,UP_in_Ref,6.344246079114472e-05
TOP2B,0.0001394638580908452,0.9636289209629569,1.417555448735864,-0.453926527772907,UP_in_Ref,6.33063448529908e-05
RPL32,0.0005527160094228965,0.4330295334880072,0.5475294253852271,-0.11449989189721987,UP_in_Ref,6.32859233287844e-05
ATP6AP2,0.00030436617701645063,1.6719922292166747,1.8784239518091472,-0.20643172259247256,UP_in_Ref,6.283083422039133e-05
S100A1,0.0008141686139586033,0.30145501085423737,0.3785537367205513,-0.07709872586631394,UP_in_Ref,6.277136277655115e-05
CLDN7,0.00025825684503346486,1.204338328938128,1.4469948003440627,-0.24265647140593471,UP_in_Ref,6.266769473224988e-05
CYSTM1,0.0008299920498853309,0.6310326875651602,0.5557840487465179,0.0752486388186423,UP_in_CKD,6.24557719841658e-05
