gene,mean_expr_CKD,mean_expr_AKI,diff_mean_expr,pct_expr_CKD,pct_expr_AKI,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
NME2,0.5045764656648778,0.11743273906066733,0.3871437266042105,0.26269252709640617,0.08535305581929939,0.17733947127710678,0.0,0.0,0.0055708967882956,0.11474241931598395,UP_in_CKD
ADIRF,1.0427258492853706,0.5175922711097967,0.5251335781755739,0.4506084806997528,0.24661436210084453,0.20399411859890826,0.0,0.0,0.0035475975416953,0.11401002351997118,UP_in_CKD
ATP5F1E,1.6825495517702036,2.383818045621173,-0.7012684938509692,0.6162768587183876,0.8345909749637699,-0.21831411624538233,0.0,0.0,0.0024413159842508,0.11212730790543794,UP_in_AKI
MT-ND1,3.4718113044160104,2.840007698610009,0.6318036058060015,0.9704791785510554,0.8940082954375094,0.076470883113546,0.0,0.0,0.007357221688163,0.10663832206560327,UP_in_CKD
MICOS10,0.37122153335307473,0.05066809575083011,0.32055343760224464,0.1970907016543069,0.029233921343261207,0.16785678031104567,0.0,0.0,0.0050155517697981,0.08096164047062301,UP_in_CKD
ATP6V0C,0.4019171017167639,0.05609208621212587,0.34582501550463807,0.21453698421753184,0.038328919094498023,0.17620806512303383,0.0,0.0,0.0040917307401972,0.07480153137495604,UP_in_CKD
CYBA,1.421742087318126,1.9707280366843962,-0.5489859493662703,0.6900551435634151,0.7722252760981461,-0.08217013253473093,0.0,0.0,0.0050941778352249,0.06893988798581797,UP_in_AKI
ATP5L,0.6484476752841491,0.20562779840661313,0.442819876877536,0.28170754896368133,0.08730198390885013,0.1944055650548312,0.0,0.0,0.0023681480036429,0.061159777351763006,UP_in_CKD
MT-ND2,3.827264802145272,3.2340922815161237,0.5931725206291483,0.9837421563034797,0.9179951026935186,0.06574705360996114,0.0,0.0,0.0051652965750846,0.06043295574383026,UP_in_CKD
ATP5G2,0.6176148138581621,0.1907627591974219,0.42685205466074017,0.27880775812892183,0.0853030833041827,0.19350467482473915,0.0,0.0,0.0024344385845663,0.06032383108448674,UP_in_CKD
MT-CYB,3.976644413088847,3.551676654571816,0.42496775851703106,0.9783228750713063,0.9155964219679177,0.06272645310338865,3.4432605802520515e-298,1.2752816963896487e-296,0.0071958342507574,0.05675766903607819,UP_in_CKD
RPL36A,1.341525769833012,0.8989208799444873,0.44260488988852476,0.7091652405400266,0.5246614362100844,0.18450380432994218,0.0,0.0,0.0023089089061567,0.05656523383238615,UP_in_CKD
MT-ND5,2.8557090737401936,2.3391705853100935,0.5165384884301001,0.9619224187107815,0.8538303932836939,0.10809202542708762,0.0,0.0,0.0027309778860238,0.04574417297339892,UP_in_CKD
ATP1B1,2.018910481551282,1.3463406515330187,0.6725698300182632,0.7147746719908727,0.532057368447354,0.18271730354351878,0.0,0.0,0.0012056829366639,0.04444996555737273,UP_in_CKD
ATP5D,0.5970979741392132,0.18790854643278815,0.409189427706425,0.27067883628066175,0.08480335815301585,0.1858754781276459,0.0,0.0,0.0017964774955617,0.04099109679143311,UP_in_CKD
ATP5MG,1.211444364457783,1.725345189634979,-0.5139008251771959,0.55718767826583,0.7425416021188347,-0.18535392385300464,0.0,0.0,0.0013453413582955,0.038444555812863476,UP_in_AKI
NDUFA13,1.5671554897620295,1.0958592979836221,0.4712961917784073,0.7763833428408443,0.5992204287641797,0.17716291407666462,0.0,0.0,0.0015271269315262,0.0382527917927018,UP_in_CKD
RPS10,2.1851351459644035,1.7660718123623775,0.41906333360202597,0.8888096596311086,0.7812703013342661,0.10753935829684247,0.0,0.0,0.002784283476374,0.03764279034182079,UP_in_CKD
ALDOA,0.6888058505988918,0.28396877656200453,0.40483707403688723,0.36936679977181974,0.1793513567537854,0.19001544301803433,0.0,0.0,0.0016069371951995,0.03708423580534078,UP_in_CKD
TCEB2,0.6028630280709941,0.1916469659239256,0.4112160621470685,0.2768587183875261,0.0870521213332667,0.18980659705425942,0.0,0.0,0.0015299725062577,0.03582500454875153,UP_in_CKD
ATP5I,0.6129415247564859,0.2219302907982095,0.3910112339582764,0.2738163148887621,0.09174953775423517,0.18206677713452696,0.0,0.0,0.0014879246758959,0.03177767657649728,UP_in_CKD
UQCR11.1,0.6059660299155963,0.18983181957895212,0.4161342103366442,0.2725803384673892,0.08505322072859928,0.18752711773878994,0.0,0.0,0.0012954463612279,0.03032761019218712,UP_in_CKD
GPX1,0.5245825065300019,0.15635469370083213,0.36822781282916983,0.2500950751093364,0.07485882764479536,0.17523624746454103,0.0,0.0,0.0015198475696872,0.029421297465467962,UP_in_CKD
ATPIF1,0.5843856542313215,0.13950073930384788,0.4448849149274736,0.26107625023768777,0.07345959722152816,0.1876166530161596,0.0,0.0,0.0011509553958755,0.028820320899966164,UP_in_CKD
ATP5J,0.5618091177963646,0.1669418264156705,0.39486729138069404,0.2590321353869557,0.07840687621808005,0.18062525916887562,0.0,0.0,0.0012511514669132,0.026770765390865047,UP_in_CKD
CD9,1.5709445228990464,1.0613069295612576,0.5096375933377888,0.6775527666856817,0.49008045574933784,0.1874723109363438,0.0,0.0,0.0008982331502175,0.025745950082599604,UP_in_CKD
MT-ATP6,4.5435722960452605,4.08984835935814,0.45372393668712085,0.9769918235405971,0.8779171455699365,0.09907467797066061,3.7228024631139552e-233,1.0246245311322812e-231,0.0023549538153906,0.0244528155687309,UP_in_CKD
ATP5MC3,1.018581875558152,1.4667235528320903,-0.4481416772739384,0.5071781707548964,0.6609364849332867,-0.15375831417839037,0.0,0.0,0.001109785504135,0.02294110044995409,UP_in_AKI
ATP5G3,0.5847309079310979,0.19259311626460876,0.3921377916664892,0.2622646891043925,0.0835540452750987,0.1787106438292938,0.0,0.0,0.0010707916734572,0.022512066259245494,UP_in_CKD
EGR1,0.39744318366710973,0.19394616507015278,0.20349701859695696,0.2509982886480319,0.1389235920243866,0.11207469662364533,4.211925054158655e-212,1.0618298455862155e-210,0.0043873630316801,0.021010413624692904,UP_in_CKD
ATP5J2,0.49936321479048235,0.1645842604876991,0.33477895430278326,0.24933447423464536,0.08010594173204737,0.169228532502598,0.0,0.0,0.001231232313083,0.02092632646963419,UP_in_CKD
SPP1,1.4492280867096048,1.9352670923698319,-0.48603900566022706,0.5059421943335235,0.5587426915196642,-0.05280049718614066,2.88846395254413e-151,5.067480618498474e-150,0.0053591956696865,0.02053310450309072,UP_in_AKI
MT-ND4,4.539370205297348,4.112467664020008,0.4269025412773395,0.9804620650313748,0.9075508470341312,0.07291121799724354,2.9332943245936874e-247,8.627336248804963e-246,0.0026399696013994,0.020137323913121556,UP_in_CKD
ATP5MC2,1.152298148648326,1.622767305674719,-0.470469157026393,0.5506274957216201,0.7266503423117285,-0.17602284659010847,0.0,0.0,0.0007905836427306,0.019641256917583047,UP_in_AKI
HLA-DRB5,0.07582228787743726,0.3550344645805548,-0.27921217670311754,0.053337136337706786,0.16445954724901304,-0.11112241091130626,0.0,0.0,0.0020326026382014,0.018919504116715,UP_in_AKI
USMG5,0.5775335201048267,0.20284860969524682,0.3746849104095799,0.26202700133105156,0.08575283594023288,0.1762741653908187,0.0,0.0,0.0009523830465159,0.01887069002699234,UP_in_CKD
MAL,1.3657916099692167,0.9092011345560863,0.45659047541313036,0.5691671420422133,0.4049272899905052,0.1642398520517081,7.037259126403541e-293,2.5435876360494726e-291,0.0008570727271579,0.018677147066791397,UP_in_CKD
CAMK2N1,0.9356670951177896,0.5224725605906132,0.41319453452717636,0.5321829245103632,0.3352156314027285,0.19696729310763472,0.0,0.0,0.0007629137194372,0.018627105074404918,UP_in_CKD
ATP5F1D,1.0606656613820433,1.5089437523385953,-0.448278090956552,0.5286176079102491,0.6888711208835141,-0.16025351297326496,0.0,0.0,0.0008460913243648,0.01823448781559013,UP_in_AKI
MT-CO3,4.538518213933497,4.0562472518827395,0.4822709620507579,0.9708119414337326,0.9073509569736645,0.06346098446006809,1.0763735343831585e-286,3.754791399011018e-285,0.0020749104783954,0.018061993494167292,UP_in_CKD
MT-ATP8,1.0142717613954875,0.7225340769392701,0.2917376844562174,0.6198897128731699,0.449502773474589,0.17038693939858085,7.421587413310278e-207,1.810143271539092e-205,0.0017502950100761,0.017813433563486913,UP_in_CKD
LTF,0.10329930448440544,0.37828520468574484,-0.2749859002013394,0.06260695949800342,0.17330468242466643,-0.11069772292666301,9.887571739392837e-288,3.4897312021386484e-286,0.0019775174062101,0.01718345311213046,UP_in_AKI
TMEM66,0.35195357767233915,0.07242192593651225,0.2795316517358269,0.201416619129112,0.04762380690620159,0.1537928122229104,0.0,0.0,0.0013310783098063,0.017166900519733717,UP_in_CKD
SEPP1,0.38447811944148397,0.06971433582057285,0.3147637836209111,0.20355580908918045,0.04527509869571736,0.1582807103934631,0.0,0.0,0.001130159793674,0.016891719285004915,UP_in_CKD
ATP5B,0.4644670495799364,0.1479054815282114,0.316561568051725,0.23630918425556188,0.074758882614562,0.16155030164099987,0.0,0.0,0.0010641060667537,0.016325712180462013,UP_in_CKD
ATP6V1B1,0.27213837785707384,0.05570346273172103,0.21643491512535282,0.17807567978703176,0.04622457648293438,0.13185110330409738,0.0,0.0,0.0018486973448952,0.01582698397392703,UP_in_CKD
MTRNR2L12,0.35070717289754255,0.5711911267509866,-0.22048395385344405,0.19138619509412436,0.31997401429213934,-0.12858781919801499,5.370737955688491e-142,8.756637971231235e-141,0.0039826563855188,0.015814538816715618,UP_in_AKI
TXNIP,1.7034076346511386,1.3198236900939404,0.38358394455719824,0.7773816314888762,0.6507920643645995,0.12658956712427671,5.303874058846558e-262,1.7485299095098542e-260,0.0011839652724771,0.014933620346946305,UP_in_CKD
C18orf32,0.4589561834563769,0.17952943143572617,0.2794267520206507,0.3462635482030804,0.15731347758732697,0.18895007061575345,0.0,0.0,0.0009412063173222,0.014908059912060305,UP_in_CKD
C19orf43,0.327725775763955,0.08145912032949405,0.24626665543446097,0.19742346453698423,0.05257108590275349,0.14485237863423073,0.0,0.0,0.0013587805927038,0.014541253090909968,UP_in_CKD
IGFBP7,2.5004597989553448,2.058633104384188,0.44182669457115686,0.7733409393420803,0.6205087202038878,0.15283221913819245,2.526281779354003e-150,4.330768764606862e-149,0.0013112897193699,0.013136885271981391,UP_in_CKD
HSD11B2,0.8124967995772582,0.4136752223881441,0.3988215771891141,0.3661817836090511,0.20163909849582728,0.16454268511322384,1.881229102784681e-306,7.329464036823432e-305,0.000662264395004,0.0130379659442896,UP_in_CKD
ITM2B,2.98287035037101,2.6074463702366324,0.3754239801343777,0.9404829815554288,0.8699715156663835,0.07051146588904522,1.0774248624379445e-234,3.049315648409277e-233,0.0020885091667539,0.012854956282782694,UP_in_CKD
LCN2,0.08482647296555283,0.3370184133137714,-0.25219194034821857,0.0626544970526716,0.16650842036879715,-0.10385392331612554,3.611736107987025e-299,1.3544010404951343e-297,0.0016061780108161,0.012488522888113184,UP_in_AKI
HNRNPH1,1.5083076420996158,1.2122304574226954,0.29607718467692035,0.7653070926031565,0.6244565488981061,0.14085054370505046,4.4913078483048e-174,9.292361065458207e-173,0.0016629721464817,0.01193046485021219,UP_in_CKD
KRTCAP2,0.8126492602160533,0.49840089037049423,0.3142483698455591,0.5462065031374786,0.35195642396681825,0.1942500791706604,0.0,0.0,0.0006477576829955,0.011862277117904059,UP_in_CKD
HIST1H4C,0.7589284274745163,0.5117054850137922,0.24722294246072407,0.47471002091652403,0.33456598870621157,0.14014403221031246,6.8355899607775536e-189,1.5774438371025124e-187,0.0018250715214508,0.011812039679282236,UP_in_CKD
CRIP1,0.6595047134905981,0.3452887777890907,0.31421593570150746,0.33884768967484313,0.18669731647593824,0.1521503731989049,3.277737407544198e-251,9.932537598618781e-250,0.0009421524360036,0.0112157127698061,UP_in_CKD
RARRES3,0.47068876824757777,0.793896462919975,-0.3232076946723972,0.2918805856626735,0.4201189345859777,-0.1282383489233042,1.4388210494522384e-256,4.543645419322857e-255,0.0010238812706159,0.010793649396932399,UP_in_AKI
NDUFB8.1,0.40870075663317357,0.11529829250812479,0.2934024641250488,0.2213823920897509,0.06616361001449203,0.15521878207525888,0.0,0.0,0.0007733043938412,0.01056524958333454,UP_in_CKD
SHFM1,0.33035898949528986,0.08430088709474183,0.24605810240054804,0.19861190340368892,0.05352056368997052,0.1450913397137184,0.0,0.0,0.0009775054586506,0.01046934730789276,UP_in_CKD
EIF4A1,0.6898050134715291,0.4057466074349622,0.2840584060365669,0.4708119414337327,0.2978361900954475,0.1729757513382852,6.31512589281853e-306,2.428894574160973e-304,0.0006844354993856,0.010088962325813107,UP_in_CKD
SEPW1,0.36744175480386115,0.10257316640958263,0.2648685883942785,0.20507701083856247,0.0602668532307231,0.14481015760783938,0.0,0.0,0.0008689333742408,0.00999855444888356,UP_in_CKD
CLU,1.6038108806615812,1.2466879294143356,0.3571229512472456,0.6129492298916144,0.4794363100294838,0.1335129198621306,3.635952274901809e-126,4.91344902013758e-125,0.001620038786322,0.009602132417204546,UP_in_CKD
C14orf2,0.47180965879835046,0.1757090443370843,0.2961006144612661,0.2378303860049439,0.0828044575483484,0.15502592845659552,0.0,0.0,0.0006800854909253,0.009365444919355492,UP_in_CKD
RTN4,1.4763587402562655,1.0891619079758548,0.3871968322804107,0.7176744628256323,0.5691869471790515,0.1484875156465808,1.4453149992559274e-292,5.161839283056884e-291,0.000552308395407,0.009217884480124068,UP_in_CKD
NGFRAP1,0.4136216008674667,0.11128782405966588,0.3023337768078008,0.21106674272675413,0.06006696317025636,0.15099977955649777,0.0,0.0,0.0006665068194349,0.00912827751034495,UP_in_CKD
IGFBP5,0.5834977552856255,0.2680533577784718,0.31544439750715375,0.2237592698231603,0.1022437659287392,0.1215155038944211,2.580176194165219e-183,5.650020863135516e-182,0.0013011352547303,0.009039617579732125,UP_in_CKD
DEFB1,1.7905292287589007,1.380309933255032,0.4102192955038688,0.5762502376877734,0.4454549997501374,0.13079523793763598,7.289052615353264e-114,8.609117262228264e-113,0.0014878251407326,0.008946024134956486,UP_in_CKD
CYSTM1,1.4306418269412928,1.1175715729409834,0.3130702540003094,0.6872028902833238,0.5569436809754635,0.13025920930786028,1.679987748771879e-186,3.789446049861381e-185,0.0011732204509155,0.008823507104009094,UP_in_CKD
EPCAM,1.2361623837258977,0.8821336837916725,0.35402869993422525,0.5796729416238828,0.4334615961221328,0.14621134550175002,3.3864001053234736e-216,8.834087231278627e-215,0.0007491906409274,0.008301085885145583,UP_in_CKD
ELOB,1.1047869225761149,1.4725301382135991,-0.36774321563748424,0.5471097166761741,0.6897206536404977,-0.1426109369643236,1.9402241967344215e-258,6.192204883194962e-257,0.0006000765739749,0.008063008618444438,UP_in_AKI
ATP5H,0.35502504940723983,0.09128961923574665,0.2637354301714932,0.19999049248906636,0.056069161960921494,0.14392133052814488,0.0,0.0,0.0006786164570824,0.007727504814125535,UP_in_CKD
TMEM213,0.6225107204598931,0.28247724096034543,0.34003347949954765,0.33841985168282945,0.1769027035130678,0.16151714816976165,0.0,0.0,0.0004664977845348,0.007686190740019189,UP_in_CKD
GLTSCR2,0.2413952920648311,0.0488017933009205,0.1925934987639106,0.15825251949039743,0.035480485732846935,0.1227720337575505,0.0,0.0,0.0010655507846506,0.00755851502909122,UP_in_CKD
MYEOV2,0.3502690515091951,0.10483394609014132,0.24543510541905375,0.2037459593078532,0.06186597371445705,0.14187998559339615,0.0,0.0,0.0007195621102132,0.007517048609033772,UP_in_CKD
TMBIM4.1,0.3479659390749158,0.09740705213109473,0.25055888694382106,0.2010363186917665,0.05646894208185498,0.1445673766099115,0.0,0.0,0.0006753642130957,0.007339042624843769,UP_in_CKD
SF3B14,0.3019529921287728,0.07968920420301878,0.22226378792575402,0.18549153831526907,0.05052221278296937,0.1349693255322997,0.0,0.0,0.000803885238439,0.007234676190925603,UP_in_CKD
CLCNKB,0.46468048221677954,0.21504841325621216,0.2496320689605674,0.2847974900171135,0.14532007395932237,0.13947741605779115,3.3383993638418642e-285,1.151172194428229e-283,0.0007341456348235,0.007232344237548846,UP_in_CKD
SH3BGRL3,1.09783937340421,1.480711988236572,-0.382872614832362,0.6353394181403309,0.6900204887311978,-0.05468107059086691,1.5285997250955127e-250,4.585799175286538e-249,0.0013362113577011,0.006947213958293,UP_in_AKI
COX16,0.4429306330331577,0.1913028318179235,0.2516278012152342,0.34883057615516255,0.15921243316176104,0.18961814299340152,0.0,0.0,0.0004684667711162,0.006705614116010348,UP_in_CKD
PFN1,1.871206517447196,2.2518559671216347,-0.3806494496744388,0.8525860429739495,0.872919894058268,-0.02033385108431851,3.5287996411290215e-293,1.2910242589496419e-291,0.002738221569559,0.006165109983561589,UP_in_AKI
SELM,0.31473647058709125,0.07220600474266328,0.24253046584442797,0.16923369461874882,0.04172705012243266,0.12750664449631616,0.0,0.0,0.0006642277253943,0.0061622224517064025,UP_in_CKD
APP,1.385417163986731,1.073690550437139,0.31172661354959197,0.674320212968245,0.5208635250612164,0.1534566879070286,1.6281668935608078e-173,3.300338297758394e-172,0.0007253793861721,0.005950343501744144,UP_in_CKD
ATP5O,0.3408414016585971,0.10474468036048884,0.23609672129810827,0.19295493439817457,0.06031682574583979,0.13263810865233477,0.0,0.0,0.0005985459399599,0.00562311571157949,UP_in_CKD
C11orf31,0.3315157916954404,0.0846975478589858,0.24681824383645456,0.19818406541167521,0.05417020638648743,0.1440138590251878,0.0,0.0,0.0005231953061347,0.005579132037022654,UP_in_CKD
ATP5MF,0.8808954146922063,1.2145832084524528,-0.3336877937602465,0.4882582239969576,0.616510918994553,-0.1282526949975954,1.2828029890645314e-243,3.6651513973272324e-242,0.0005343426770994,0.005521137260820531,UP_in_AKI
ATP5G1,0.40933456460422935,0.14974804271514194,0.2595865218890874,0.2162958737402548,0.07425915746339513,0.14203671627685965,3.760716014169709e-308,1.484493163488043e-306,0.0004889695376889,0.0054086119144902715,UP_in_CKD
ATP5PF,1.0122491744389561,1.3442771027371327,-0.3320279282981766,0.5099353489256513,0.6411973414621958,-0.13126199253654447,1.575163967979103e-207,3.8733540196207457e-206,0.0005935630891253,0.005313811217693518,UP_in_AKI
IL32,0.6911710319985918,1.0506535656473022,-0.3594825336487104,0.3302433922799011,0.4267652790964969,-0.09652188681659579,1.9329345042075186e-190,4.495196521412834e-189,0.0008110872919418,0.005300666496701626,UP_in_AKI
ATP5C1,0.3602253398900081,0.10323785110118304,0.25698748878882505,0.20094124358243012,0.0616660836539903,0.1392751599284398,0.0,0.0,0.0004760409145272,0.0051115331536791524,UP_in_CKD
PCSK1N,1.1780902817875285,0.8746400305343893,0.3034502512531392,0.5607054573112759,0.4302133826395482,0.13049207467172763,5.700578515594782e-150,9.661997484058954e-149,0.0008516353333617,0.004991497317296867,UP_in_CKD
CA12,0.765522532282286,0.4515674113857364,0.31395512089654953,0.4208975090321354,0.2675528459347359,0.15334466309739953,1.387775874446014e-259,4.5253561123239585e-258,0.0003984147498783,0.004936126468451792,UP_in_CKD
CTNNB1,0.7806444098612884,0.5178329705820031,0.2628114392792853,0.5103631869176649,0.354704912298236,0.15565827461942894,4.264884460657074e-223,1.1322702107939135e-221,0.0005434764741517,0.004912284005348457,UP_in_CKD
HSPA1A,0.8732331096748639,0.618104047841022,0.2551290618338419,0.5165430690245294,0.3718454849832592,0.1446975840412702,4.85800360601297e-156,8.83273382911449e-155,0.0008565757624467,0.004871466322062165,UP_in_CKD
SCIN,0.5796405861790402,0.3310146249567328,0.24862596122230746,0.39484692907396846,0.23147269002048873,0.16337423905347973,1.2624060543212017e-253,3.8645083295546995e-252,0.0004639835732736,0.004738274596107395,UP_in_CKD
TACSTD2,0.8489379826568991,0.5663880940505027,0.2825498886063964,0.427885529568359,0.30108440357803207,0.12680112599032695,2.3143910676921186e-164,4.479466582629907e-163,0.0008103491939546,0.004713456110640527,UP_in_CKD
YWHAE,1.3786026695333724,1.0733678165365863,0.3052348529967861,0.7408727895037079,0.6013692469141972,0.1395035425895107,4.433224844577716e-232,1.209061321248468e-230,0.0004684938628206,0.004586647773365489,UP_in_CKD
JPT1,0.301195498760558,0.5416262414143975,-0.2404307426538395,0.25213918996006845,0.35995202638548796,-0.1078128364254195,8.254921906529972e-268,2.7516406355099907e-266,0.0006639751604926,0.00457062541419378,UP_in_AKI
AKR1C1,0.3189709616583637,0.124460787438699,0.1945101742196647,0.20902262787602205,0.09229923542051871,0.11672339245550334,2.47512462122354e-255,7.734764441323561e-254,0.0007832291181361,0.004500917136537649,UP_in_CKD
MT-CO1,5.1562606296502,4.8293020764869725,0.3269585531632275,0.993677505229131,0.9405327070111439,0.05314479821798712,1.3351917074294772e-173,2.724881035570362e-172,0.0014436519665646,0.004303717805874917,UP_in_CKD
NHP2L1,0.2884313360813584,0.07897180574168451,0.2094595303396739,0.1806427077391139,0.05142171805506971,0.1292209896840442,0.0,0.0,0.0005218547315274,0.004237444943238944,UP_in_CKD
CA2,0.748542785660064,0.4681705754423806,0.28037221021768344,0.41980414527476706,0.28434361101394234,0.13546053426082472,1.2758063191618617e-213,3.2994991012806766e-212,0.0005216035144713,0.004189486036012771,UP_in_CKD
ITM2C,0.8985052147958242,0.6372902627963002,0.26121495199952405,0.4941528807758129,0.36484933286692317,0.1293035479088897,3.224687646046677e-151,5.624455196593041e-150,0.0008215224493544,0.004141350757741521,UP_in_CKD
LSMD1,0.32045122022484296,0.10606932885126373,0.21438189137357921,0.19338277239018825,0.06271550647144071,0.13066726591874755,1.678161776315815e-309,6.712647105263261e-308,0.0004838193969968,0.004065925648840124,UP_in_CKD
CD59,1.1546093829470792,0.862479275389716,0.29213010755736313,0.6306332002281803,0.46894208185497976,0.1616911183732005,4.668250051316655e-184,1.03738890029259e-182,0.0004625914273622,0.003976430623583558,UP_in_CKD
CDH16,1.0133633368729615,0.7055879389833682,0.3077753978895933,0.5132629777524245,0.36250062465643895,0.1507623530959855,1.263102821620077e-181,2.7066489034715936e-180,0.000470618208388,0.0039212401054434555,UP_in_CKD
CLDN4,0.6868526881676216,0.43352361207123513,0.25332907609638644,0.4276478417950181,0.27899655189645695,0.14865128989856113,2.253678117934688e-202,5.4088274830432515e-201,0.0005066431480283,0.0038208946488433346,UP_in_CKD
SPINT2,1.229409385294073,0.976138499789387,0.253270885504686,0.632344552196235,0.5057218529808605,0.1266226992153745,6.677625467290809e-133,9.966605175060907e-132,0.0009077177492238,0.003813500215903182,UP_in_CKD
C19orf77,0.25603776075837464,0.030698242714044983,0.22533951804432967,0.13610001901502186,0.021238318924591475,0.11486170009043038,0.0,0.0,0.0004690940960359,0.003642451878641938,UP_in_CKD
LGALS3,0.96667131784415,0.6755791069359095,0.29109221090824045,0.532135386955695,0.38438858627754735,0.1477468006781476,3.1321261572982743e-187,7.11846853931426e-186,0.0004431612859269,0.003528812655533703,UP_in_CKD
PET100,0.8926623445819859,0.6438387167450905,0.24882362783689538,0.5960733979844077,0.4412073359652191,0.15486606201918862,1.1638812470068355e-210,2.8856559843144684e-209,0.0004289450073347,0.003446976718197119,UP_in_CKD
NDRG1,0.6113234527455297,0.3675291233347659,0.2437943294107638,0.40525765354630156,0.25006246564389584,0.15519518790240572,1.0237163516320568e-217,2.6939903990317283e-216,0.0004077699376268,0.003325864714209142,UP_in_CKD
MRP63,0.282757796371763,0.07657057900072187,0.20618721737104115,0.1767921658109907,0.05052221278296937,0.12626995302802133,0.0,0.0,0.0004163167260741,0.003251673044282188,UP_in_CKD
RHCG,0.27566507171800125,0.08432107625932937,0.19134399545867187,0.13624263167902642,0.04907300984458548,0.08716962183444094,8.05465790092587e-225,2.1574976520337152e-223,0.000859507285136,0.0031921520272045084,UP_in_CKD
TIMP3,0.549664122396115,0.3393783406388056,0.21028578175730933,0.2935919376307283,0.18834640947478887,0.1052455281559394,3.471498785778499e-114,4.1327366497363083e-113,0.0012077403412197,0.0030039361757708766,UP_in_CKD
PTGR1,0.655063389445013,0.40014396234534266,0.2549194270996703,0.42645940292831336,0.28074558992554094,0.14571381300277242,1.881014533908411e-233,5.273872524976854e-232,0.0003412861263577,0.0029319487213994816,UP_in_CKD
ATP6AP2,0.8957016093595374,0.6213203225677163,0.27438128679182106,0.5511028712683019,0.40647643795912247,0.14462643330917946,4.962342838676892e-211,1.240585709669223e-209,0.0003518270662792,0.0029166418358364567,UP_in_CKD
COBLL1,0.7189466548706955,0.469661628024325,0.24928502684637055,0.4452367370222476,0.29333866373494577,0.15189807328730182,2.509776842537026e-187,5.747580555428304e-186,0.0004127489164641,0.0028951454034738195,UP_in_CKD
MUC1,0.9264171327715639,0.6867081341179071,0.2397089986536568,0.4713348545350827,0.33266703313177753,0.1386678214033052,4.870144680772292e-112,5.6193977085834136e-111,0.0007846623359788,0.0028755614791757863,UP_in_CKD
EFHD1,0.5939769082612366,0.35531560690882436,0.23866130135241226,0.39855485833808707,0.25111188846134624,0.14744296987674083,2.4530574432458077e-227,6.629884981745427e-226,0.0003591687785158,0.0028459781562238913,UP_in_CKD
PEBP1,1.7710396800026156,1.4720439396594431,0.29899574034317244,0.7711066742726754,0.6741292289240918,0.09697744534858366,2.778242486133197e-150,4.735640601363404e-149,0.0006486568856784,0.002789741874270494,UP_in_CKD
UQCR11,1.1005770475000871,1.36637490929242,-0.2657978617923329,0.5403593839132915,0.6644345609914547,-0.12407517707816318,8.701439880608606e-137,1.3525554218562598e-135,0.000614652662947,0.0027338695775662447,UP_in_AKI
C19orf70,0.7553895431879645,0.9731872361323614,-0.21779769294439688,0.46596311085757747,0.5600919494278147,-0.09412883857023724,1.2952003199874075e-129,1.8328306414916142e-128,0.0010243236202567,0.0026824365551973675,UP_in_AKI
PPDPF,1.958821964208681,1.6925328190206808,0.2662891451880003,0.8189769918235406,0.7409924541502174,0.07798453767332314,2.6675700946810486e-128,3.70495846483479e-127,0.001017065940479,0.002670332819513678,UP_in_CKD
RPL28,3.116767335474646,3.46773853714928,-0.3509712016746338,0.970146415668378,0.9791614611963421,-0.00901504552796406,0.0,0.0,0.0027163444958329,0.002578371603492295,UP_in_AKI
POLD4,0.3147661657224362,0.13149575084169343,0.18327041488074278,0.24196615326107626,0.10864024786367497,0.1333259053974013,8.289852018898765e-270,2.794332141201831e-268,0.0003920236748534,0.002562891359596675,UP_in_CKD
GSTT1,0.24083023761521122,0.07973409240133529,0.16109614521387594,0.15349876402357862,0.050622157813202735,0.10287660621037589,3.2708520273556173e-233,9.085700075987826e-232,0.0006100712192231,0.0023359985897787668,UP_in_CKD
FXYD4,0.6911373639079522,0.3433508722368151,0.3477864916711371,0.2323635672181023,0.11698565788816151,0.1153779093299408,8.821621451789207e-173,1.7643242903578414e-171,0.0003403435100577,0.0023319662638368248,UP_in_CKD
ATP5IF1,1.0374681975171962,1.3158205034145074,-0.2783523058973112,0.5115516257843696,0.632402178801659,-0.12085055301728942,1.0624341212708195e-143,1.7416952807718353e-142,0.000471486621029,0.0022483481708050895,UP_in_AKI
HCST,0.2957977890186675,0.5863673641745425,-0.290569575155875,0.13738353299106293,0.24721403228224476,-0.10983049929118183,2.2897915001307744e-201,5.451884524120891e-200,0.000352670731265,0.002242694754557681,UP_in_AKI
ATP5MC1,0.7454810885476135,1.0054069992490662,-0.25992591070145266,0.43938961779806046,0.537454400079956,-0.09806478228189558,4.196061390759058e-160,7.867615107673234e-159,0.0005445272232651,0.002194449182701301,UP_in_AKI
SMIM5,0.3243963524392181,0.14416779488380507,0.18022855755541303,0.243677505229131,0.11118884613462596,0.13248865909450505,3.857785801337737e-247,1.123626932428467e-245,0.0003712061046001,0.002171169662404449,UP_in_CKD
PTMS,1.2057778686329343,0.9611998988927932,0.24457796974014112,0.6727990112188629,0.5378541802008895,0.1349448310179734,1.246780921169177e-137,1.9582946405798594e-136,0.0004830327746678,0.002163495664548428,UP_in_CKD
